TransactionID,Date,HospitalID,ProductID,TransactionType,Quantity,BalanceAfterTransaction
TRN000456,2025-01-01,H005,MED056,Consumption,-9,814
TRN000457,2025-01-01,H005,MED057,Consumption,-8,1163
TRN000458,2025-01-01,H005,MED058,Consumption,-7,870
TRN000459,2025-01-01,H005,MED059,Consumption,-11,830
TRN000460,2025-01-01,H005,MED060,Consumption,-14,602
TRN000461,2025-01-01,H005,MED061,Consumption,-30,1643
TRN000462,2025-01-01,H005,MED062,Consumption,-15,2478
TRN000463,2025-01-01,H005,MED063,Consumption,-31,1884
TRN000464,2025-01-01,H005,MED064,Consumption,-28,2119
TRN000465,2025-01-01,H005,MED065,Consumption,-34,2072
TRN000466,2025-01-01,H005,MED066,Consumption,-33,1245
TRN000467,2025-01-01,H005,MED067,Consumption,-32,1905
TRN000468,2025-01-01,H005,MED068,Consumption,-26,2296
TRN000469,2025-01-01,H005,MED069,Consumption,-34,2052
TRN000470,2025-01-01,H005,MED070,Consumption,-20,2063
TRN000471,2025-01-01,H005,MED071,Consumption,-4,229
TRN000472,2025-01-01,H005,MED072,Consumption,-5,481
TRN000473,2025-01-01,H005,MED073,Consumption,-5,236
TRN000474,2025-01-01,H005,MED074,Consumption,-6,500
TRN000475,2025-01-01,H005,MED075,Consumption,-3,293
TRN000476,2025-01-01,H005,MED076,Consumption,-5,524
TRN000477,2025-01-01,H005,MED077,Consumption,-3,466
TRN000478,2025-01-01,H005,MED078,Consumption,-2,421
TRN000479,2025-01-01,H005,MED079,Consumption,-4,217
TRN000480,2025-01-01,H005,MED080,Consumption,-6,452
TRN000481,2025-01-01,H005,MED081,Consumption,-6,1155
TRN000482,2025-01-01,H005,MED082,Consumption,-11,1124
TRN000483,2025-01-01,H005,MED083,Consumption,-9,743
TRN000484,2025-01-01,H005,MED084,Consumption,-10,862
TRN000485,2025-01-01,H005,MED085,Consumption,-11,1109
TRN000486,2025-01-01,H005,MED086,Consumption,-10,1090
TRN000487,2025-01-01,H005,MED087,Consumption,-5,989
TRN000488,2025-01-01,H005,MED088,Consumption,-10,661
TRN000489,2025-01-01,H005,MED089,Consumption,-13,906
TRN000490,2025-01-01,H005,MED090,Consumption,-14,1129
TRN000491,2025-01-01,H005,MED091,Consumption,-1,250
TRN000492,2025-01-01,H005,MED092,Consumption,-4,324
TRN000493,2025-01-01,H005,MED093,Consumption,-2,223
TRN000494,2025-01-01,H005,MED094,Consumption,-2,227
TRN000495,2025-01-01,H005,MED095,Consumption,-5,292
TRN000496,2025-01-01,H005,MED096,Consumption,-2,563
TRN000497,2025-01-01,H005,MED097,Consumption,-6,368
TRN000498,2025-01-01,H005,MED098,Consumption,-4,559
TRN000499,2025-01-01,H005,MED099,Consumption,-6,297
TRN000500,2025-01-01,H005,MED100,Consumption,-2,313
TRN000501,2025-01-01,H006,MED001,Consumption,-30,1291
TRN000502,2025-01-01,H006,MED002,Consumption,-23,1604
TRN000503,2025-01-01,H006,MED003,Consumption,-32,1484
TRN000504,2025-01-01,H006,MED004,Consumption,-33,1175
TRN000505,2025-01-01,H006,MED005,Consumption,-22,1730
TRN000506,2025-01-01,H006,MED006,Consumption,-23,2284
TRN000507,2025-01-01,H006,MED007,Consumption,-31,1551
TRN000508,2025-01-01,H006,MED008,Consumption,-32,2067
TRN000509,2025-01-01,H006,MED009,Consumption,-23,1586
TRN000510,2025-01-01,H006,MED010,Consumption,-30,2043
TRN000511,2025-01-01,H006,MED011,Consumption,-24,2084
TRN000512,2025-01-01,H006,MED012,Consumption,-26,1295
TRN000513,2025-01-01,H006,MED013,Consumption,-26,1482
TRN000514,2025-01-01,H006,MED014,Consumption,-21,2092
TRN000515,2025-01-01,H006,MED015,Consumption,-21,1490
TRN000516,2025-01-01,H006,MED016,Consumption,-18,2105
TRN000517,2025-01-01,H006,MED017,Consumption,-30,1614
TRN000518,2025-01-01,H006,MED018,Consumption,-18,2084
TRN000519,2025-01-01,H006,MED019,Consumption,-19,1339
TRN000520,2025-01-01,H006,MED020,Consumption,-25,1979
TRN000521,2025-01-01,H006,MED021,Consumption,-6,525
TRN000522,2025-01-01,H006,MED022,Consumption,-1,325
TRN000523,2025-01-01,H006,MED023,Consumption,-2,567
TRN000524,2025-01-01,H006,MED024,Consumption,-33,1744
TRN000525,2025-01-01,H006,MED025,Consumption,-5,515
TRN000526,2025-01-01,H006,MED026,Consumption,-15,852
TRN000527,2025-01-01,H006,MED027,Consumption,-9,1110
TRN000528,2025-01-01,H006,MED028,Consumption,-7,1191
TRN000529,2025-01-01,H006,MED029,Consumption,-10,591
TRN000530,2025-01-01,H006,MED030,Consumption,-15,1137
TRN000531,2025-01-01,H006,MED031,Consumption,-12,1091
TRN000532,2025-01-01,H006,MED032,Consumption,-7,737
TRN000533,2025-01-01,H006,MED033,Consumption,-6,621
TRN000534,2025-01-01,H006,MED034,Consumption,-5,1018
TRN000535,2025-01-01,H006,MED035,Consumption,-5,897
TRN000536,2025-01-01,H006,MED036,Consumption,-15,854
TRN000537,2025-01-01,H006,MED037,Consumption,-6,954
TRN000538,2025-01-01,H006,MED038,Consumption,-14,1098
TRN000539,2025-01-01,H006,MED039,Consumption,-15,868
TRN000540,2025-01-01,H006,MED040,Consumption,-5,798
TRN000541,2025-01-01,H006,MED041,Consumption,-13,1142
TRN000542,2025-01-01,H006,MED042,Consumption,-15,835
TRN000543,2025-01-01,H006,MED043,Consumption,-7,1103
TRN000544,2025-01-01,H006,MED044,Consumption,-12,588
TRN000545,2025-01-01,H006,MED045,Consumption,-15,1069
TRN000546,2025-01-01,H006,MED046,Consumption,-9,796
TRN000547,2025-01-01,H006,MED047,Consumption,-13,828
TRN000548,2025-01-01,H006,MED048,Consumption,-7,718
TRN000549,2025-01-01,H006,MED049,Consumption,-9,775
TRN000550,2025-01-01,H006,MED050,Consumption,-5,1089
TRN000551,2025-01-01,H006,MED051,Consumption,-12,1015
TRN000552,2025-01-01,H006,MED052,Consumption,-7,976
TRN000553,2025-01-01,H006,MED053,Consumption,-11,963
TRN000554,2025-01-01,H006,MED054,Consumption,-13,938
TRN000555,2025-01-01,H006,MED055,Consumption,-10,764
TRN000556,2025-01-01,H006,MED056,Consumption,-7,810
TRN000557,2025-01-01,H006,MED057,Consumption,-15,729
TRN000558,2025-01-01,H006,MED058,Consumption,-8,1179
TRN000559,2025-01-01,H006,MED059,Consumption,-13,587
TRN000560,2025-01-01,H006,MED060,Consumption,-13,639
TRN000561,2025-01-01,H006,MED061,Consumption,-15,2428
TRN000562,2025-01-01,H006,MED062,Consumption,-34,1740
TRN000563,2025-01-01,H006,MED063,Consumption,-15,2297
TRN000564,2025-01-01,H006,MED064,Consumption,-18,1770
TRN000565,2025-01-01,H006,MED065,Consumption,-17,2308
TRN000566,2025-01-01,H006,MED066,Consumption,-30,1188
TRN000567,2025-01-01,H006,MED067,Consumption,-22,2178
TRN000568,2025-01-01,H006,MED068,Consumption,-27,1994
TRN000569,2025-01-01,H006,MED069,Consumption,-25,2263
TRN000570,2025-01-01,H006,MED070,Consumption,-35,2081
TRN000571,2025-01-01,H006,MED071,Consumption,-1,565
TRN000572,2025-01-01,H006,MED072,Consumption,-4,436
TRN000573,2025-01-01,H006,MED073,Consumption,-5,411
TRN000574,2025-01-01,H006,MED074,Consumption,-1,598
TRN000575,2025-01-01,H006,MED075,Consumption,-3,231
TRN000576,2025-01-01,H006,MED076,Consumption,-5,594
TRN000577,2025-01-01,H006,MED077,Consumption,-1,302
TRN000578,2025-01-01,H006,MED078,Consumption,-5,448
TRN000579,2025-01-01,H006,MED079,Consumption,-2,418
TRN000580,2025-01-01,H006,MED080,Consumption,-1,512
TRN000581,2025-01-01,H006,MED081,Consumption,-12,923
TRN000582,2025-01-01,H006,MED082,Consumption,-9,989
TRN000583,2025-01-01,H006,MED083,Consumption,-10,640
TRN000584,2025-01-01,H006,MED084,Consumption,-12,728
TRN000585,2025-01-01,H006,MED085,Consumption,-11,922
TRN000586,2025-01-01,H006,MED086,Consumption,-12,1126
TRN000587,2025-01-01,H006,MED087,Consumption,-14,876
TRN000588,2025-01-01,H006,MED088,Consumption,-15,1004
TRN000589,2025-01-01,H006,MED089,Consumption,-15,1173
TRN000590,2025-01-01,H006,MED090,Consumption,-8,941
TRN000591,2025-01-01,H006,MED091,Consumption,-5,218
TRN000592,2025-01-01,H006,MED092,Consumption,-4,592
TRN000593,2025-01-01,H006,MED093,Consumption,-5,589
TRN000594,2025-01-01,H006,MED094,Consumption,-4,519
TRN000595,2025-01-01,H006,MED095,Consumption,-2,319
TRN000596,2025-01-01,H006,MED096,Consumption,-6,190
TRN000597,2025-01-01,H006,MED097,Consumption,-1,554
TRN000598,2025-01-01,H006,MED098,Consumption,-2,367
TRN000599,2025-01-01,H006,MED099,Consumption,-5,415
TRN000600,2025-01-01,H006,MED100,Consumption,-1,318
TRN000601,2025-01-01,H007,MED001,Consumption,-21,2478
TRN000602,2025-01-01,H007,MED002,Consumption,-32,1341
TRN000603,2025-01-01,H007,MED003,Consumption,-35,2476
TRN000604,2025-01-01,H007,MED004,Consumption,-22,1457
TRN000605,2025-01-01,H007,MED005,Consumption,-24,2387
TRN000606,2025-01-01,H007,MED006,Consumption,-34,2040
TRN000607,2025-01-01,H007,MED007,Consumption,-25,2034
TRN000608,2025-01-01,H007,MED008,Consumption,-29,2018
TRN000609,2025-01-01,H007,MED009,Consumption,-17,1762
TRN000610,2025-01-01,H007,MED010,Consumption,-24,2009
TRN000611,2025-01-01,H007,MED011,Consumption,-29,1849
TRN000612,2025-01-01,H007,MED012,Consumption,-28,2137
TRN000613,2025-01-01,H007,MED013,Consumption,-33,1986
TRN000614,2025-01-01,H007,MED014,Consumption,-28,2389
TRN000615,2025-01-01,H007,MED015,Consumption,-26,2659
TRN000616,2025-01-01,H007,MED016,Consumption,-35,2594
TRN000617,2025-01-01,H007,MED017,Consumption,-32,1675
TRN000618,2025-01-01,H007,MED018,Consumption,-30,2492
TRN000619,2025-01-01,H007,MED019,Consumption,-18,1918
TRN000620,2025-01-01,H007,MED020,Consumption,-15,1872
TRN000621,2025-01-01,H007,MED021,Consumption,-4,323
TRN000622,2025-01-01,H007,MED022,Consumption,-5,213
TRN000623,2025-01-01,H007,MED023,Consumption,-2,225
TRN000624,2025-01-01,H007,MED024,Consumption,-34,2554
TRN000625,2025-01-01,H007,MED025,Consumption,-6,387
TRN000626,2025-01-01,H007,MED026,Consumption,-14,772
TRN000627,2025-01-01,H007,MED027,Consumption,-5,1140
TRN000628,2025-01-01,H007,MED028,Consumption,-13,961
TRN000629,2025-01-01,H007,MED029,Consumption,-13,1136
TRN000630,2025-01-01,H007,MED030,Consumption,-8,664
TRN000631,2025-01-01,H007,MED031,Consumption,-12,1213
TRN000632,2025-01-01,H007,MED032,Consumption,-6,959
TRN000633,2025-01-01,H007,MED033,Consumption,-12,1215
TRN000634,2025-01-01,H007,MED034,Consumption,-11,1048
TRN000635,2025-01-01,H007,MED035,Consumption,-5,817
TRN000636,2025-01-01,H007,MED036,Consumption,-10,826
TRN000637,2025-01-01,H007,MED037,Consumption,-9,1209
TRN000638,2025-01-01,H007,MED038,Consumption,-13,771
TRN000639,2025-01-01,H007,MED039,Consumption,-8,1026
TRN000640,2025-01-01,H007,MED040,Consumption,-11,1141
TRN000641,2025-01-01,H007,MED041,Consumption,-11,1095
TRN000642,2025-01-01,H007,MED042,Consumption,-5,996
TRN000643,2025-01-01,H007,MED043,Consumption,-7,763
TRN000644,2025-01-01,H007,MED044,Consumption,-15,1261
TRN000645,2025-01-01,H007,MED045,Consumption,-12,1118
TRN000646,2025-01-01,H007,MED046,Consumption,-7,1160
TRN000647,2025-01-01,H007,MED047,Consumption,-7,1230
TRN000648,2025-01-01,H007,MED048,Consumption,-6,795
TRN000649,2025-01-01,H007,MED049,Consumption,-8,943
TRN000650,2025-01-01,H007,MED050,Consumption,-12,964
TRN000651,2025-01-01,H007,MED051,Consumption,-6,773
TRN000652,2025-01-01,H007,MED052,Consumption,-15,1123
TRN000653,2025-01-01,H007,MED053,Consumption,-7,780
TRN000654,2025-01-01,H007,MED054,Consumption,-8,1288
TRN000655,2025-01-01,H007,MED055,Consumption,-13,786
TRN000656,2025-01-01,H007,MED056,Consumption,-8,1248
TRN000657,2025-01-01,H007,MED057,Consumption,-9,1141
TRN000658,2025-01-01,H007,MED058,Consumption,-13,925
TRN000659,2025-01-01,H007,MED059,Consumption,-9,1163
TRN000660,2025-01-01,H007,MED060,Consumption,-9,1029
TRN000661,2025-01-01,H007,MED061,Consumption,-33,2690
TRN000662,2025-01-01,H007,MED062,Consumption,-28,2372
TRN000663,2025-01-01,H007,MED063,Consumption,-23,2593
TRN000664,2025-01-01,H007,MED064,Consumption,-28,1730
TRN000665,2025-01-01,H007,MED065,Consumption,-28,2154
TRN000666,2025-01-01,H007,MED066,Consumption,-18,2202
TRN000667,2025-01-01,H007,MED067,Consumption,-21,1434
TRN000668,2025-01-01,H007,MED068,Consumption,-23,2491
TRN000669,2025-01-01,H007,MED069,Consumption,-16,2147
TRN000670,2025-01-01,H007,MED070,Consumption,-24,1396
TRN000671,2025-01-01,H007,MED071,Consumption,-2,413
TRN000672,2025-01-01,H007,MED072,Consumption,-1,364
TRN000673,2025-01-01,H007,MED073,Consumption,-2,607
TRN000674,2025-01-01,H007,MED074,Consumption,-4,323
TRN000675,2025-01-01,H007,MED075,Consumption,-5,586
TRN000676,2025-01-01,H007,MED076,Consumption,-3,427
TRN000677,2025-01-01,H007,MED077,Consumption,-1,534
TRN000678,2025-01-01,H007,MED078,Consumption,-2,342
TRN000679,2025-01-01,H007,MED079,Consumption,-2,372
TRN000680,2025-01-01,H007,MED080,Consumption,-5,360
TRN000681,2025-01-01,H007,MED081,Consumption,-8,1251
TRN000682,2025-01-01,H007,MED082,Consumption,-7,1305
TRN000683,2025-01-01,H007,MED083,Consumption,-12,1126
TRN000684,2025-01-01,H007,MED084,Consumption,-15,1253
TRN000685,2025-01-01,H007,MED085,Consumption,-14,856
TRN000686,2025-01-01,H007,MED086,Consumption,-9,791
TRN000687,2025-01-01,H007,MED087,Consumption,-9,681
TRN000688,2025-01-01,H007,MED088,Consumption,-12,902
TRN000689,2025-01-01,H007,MED089,Consumption,-15,863
TRN000690,2025-01-01,H007,MED090,Consumption,-8,841
TRN000691,2025-01-01,H007,MED091,Consumption,-6,628
TRN000692,2025-01-01,H007,MED092,Consumption,-1,171
TRN000693,2025-01-01,H007,MED093,Consumption,-1,258
TRN000694,2025-01-01,H007,MED094,Consumption,-4,608
TRN000695,2025-01-01,H007,MED095,Consumption,-6,304
TRN000696,2025-01-01,H007,MED096,Consumption,-6,503
TRN000697,2025-01-01,H007,MED097,Consumption,-1,642
TRN000698,2025-01-01,H007,MED098,Consumption,-1,193
TRN000699,2025-01-01,H007,MED099,Consumption,-2,546
TRN000700,2025-01-01,H007,MED100,Consumption,-2,313
TRN000701,2025-01-01,H008,MED001,Consumption,-35,1532
TRN000702,2025-01-01,H008,MED002,Consumption,-20,1539
TRN000703,2025-01-01,H008,MED003,Consumption,-18,1644
TRN000704,2025-01-01,H008,MED004,Consumption,-30,2005
TRN000705,2025-01-01,H008,MED005,Consumption,-19,1397
TRN000706,2025-01-01,H008,MED006,Consumption,-23,1943
TRN000707,2025-01-01,H008,MED007,Consumption,-25,1826
TRN000708,2025-01-01,H008,MED008,Consumption,-21,1959
TRN000709,2025-01-01,H008,MED009,Consumption,-26,2065
TRN000710,2025-01-01,H008,MED010,Consumption,-17,1965
TRN000711,2025-01-01,H008,MED011,Consumption,-20,1667
TRN000712,2025-01-01,H008,MED012,Consumption,-21,2163
TRN000713,2025-01-01,H008,MED013,Consumption,-18,1595
TRN000714,2025-01-01,H008,MED014,Consumption,-32,1853
TRN000715,2025-01-01,H008,MED015,Consumption,-29,2416
TRN000716,2025-01-01,H008,MED016,Consumption,-26,1953
TRN000717,2025-01-01,H008,MED017,Consumption,-15,2206
TRN000718,2025-01-01,H008,MED018,Consumption,-15,1486
TRN000719,2025-01-01,H008,MED019,Consumption,-20,1842
TRN000720,2025-01-01,H008,MED020,Consumption,-22,1433
TRN000721,2025-01-01,H008,MED021,Consumption,-1,493
TRN000722,2025-01-01,H008,MED022,Consumption,-5,413
TRN000723,2025-01-01,H008,MED023,Consumption,-3,359
TRN000724,2025-01-01,H008,MED024,Consumption,-17,1270
TRN000725,2025-01-01,H008,MED025,Consumption,-4,566
TRN000726,2025-01-01,H008,MED026,Consumption,-6,1108
TRN000727,2025-01-01,H008,MED027,Consumption,-15,607
TRN000728,2025-01-01,H008,MED028,Consumption,-9,698
TRN000729,2025-01-01,H008,MED029,Consumption,-12,816
TRN000730,2025-01-01,H008,MED030,Consumption,-5,780
TRN000731,2025-01-01,H008,MED031,Consumption,-15,845
TRN000732,2025-01-01,H008,MED032,Consumption,-6,817
TRN000733,2025-01-01,H008,MED033,Consumption,-10,1080
TRN000734,2025-01-01,H008,MED034,Consumption,-8,893
TRN000735,2025-01-01,H008,MED035,Consumption,-14,651
TRN000736,2025-01-01,H008,MED036,Consumption,-12,980
TRN000737,2025-01-01,H008,MED037,Consumption,-14,899
TRN000738,2025-01-01,H008,MED038,Consumption,-15,598
TRN000739,2025-01-01,H008,MED039,Consumption,-11,658
TRN000740,2025-01-01,H008,MED040,Consumption,-7,724
TRN000741,2025-01-01,H008,MED041,Consumption,-13,1122
TRN000742,2025-01-01,H008,MED042,Consumption,-7,1061
TRN000743,2025-01-01,H008,MED043,Consumption,-8,793
TRN000744,2025-01-01,H008,MED044,Consumption,-8,648
TRN000745,2025-01-01,H008,MED045,Consumption,-14,1168
TRN000746,2025-01-01,H008,MED046,Consumption,-6,929
TRN000747,2025-01-01,H008,MED047,Consumption,-10,1125
TRN000748,2025-01-01,H008,MED048,Consumption,-11,747
TRN000749,2025-01-01,H008,MED049,Consumption,-10,908
TRN000750,2025-01-01,H008,MED050,Consumption,-5,703
TRN000751,2025-01-01,H008,MED051,Consumption,-11,705
TRN000752,2025-01-01,H008,MED052,Consumption,-6,612
TRN000753,2025-01-01,H008,MED053,Consumption,-6,776
TRN000754,2025-01-01,H008,MED054,Consumption,-13,732
TRN000755,2025-01-01,H008,MED055,Consumption,-11,1064
TRN000756,2025-01-01,H008,MED056,Consumption,-9,708
TRN000757,2025-01-01,H008,MED057,Consumption,-14,783
TRN000758,2025-01-01,H008,MED058,Consumption,-5,641
TRN000759,2025-01-01,H008,MED059,Consumption,-8,669
TRN000760,2025-01-01,H008,MED060,Consumption,-15,984
TRN000761,2025-01-01,H008,MED061,Consumption,-16,1233
TRN000762,2025-01-01,H008,MED062,Consumption,-32,1421
TRN000763,2025-01-01,H008,MED063,Consumption,-25,1737
TRN000764,2025-01-01,H008,MED064,Consumption,-25,1755
TRN000765,2025-01-01,H008,MED065,Consumption,-25,1223
TRN000766,2025-01-01,H008,MED066,Consumption,-32,1428
TRN000767,2025-01-01,H008,MED067,Consumption,-20,2463
TRN000768,2025-01-01,H008,MED068,Consumption,-32,2177
TRN000769,2025-01-01,H008,MED069,Consumption,-29,1782
TRN000770,2025-01-01,H008,MED070,Consumption,-26,1361
TRN000771,2025-01-01,H008,MED071,Consumption,-3,298
TRN000772,2025-01-01,H008,MED072,Consumption,-4,553
TRN000773,2025-01-01,H008,MED073,Consumption,-3,488
TRN000774,2025-01-01,H008,MED074,Consumption,-2,417
TRN000775,2025-01-01,H008,MED075,Consumption,-6,325
TRN000776,2025-01-01,H008,MED076,Consumption,-6,348
TRN000777,2025-01-01,H008,MED077,Consumption,-6,444
TRN000778,2025-01-01,H008,MED078,Consumption,-4,229
TRN000779,2025-01-01,H008,MED079,Consumption,-3,167
TRN000780,2025-01-01,H008,MED080,Consumption,-1,155
TRN000781,2025-01-01,H008,MED081,Consumption,-8,794
TRN000782,2025-01-01,H008,MED082,Consumption,-14,784
TRN000783,2025-01-01,H008,MED083,Consumption,-14,727
TRN000784,2025-01-01,H008,MED084,Consumption,-10,610
TRN000785,2025-01-01,H008,MED085,Consumption,-9,1189
TRN000786,2025-01-01,H008,MED086,Consumption,-9,961
TRN000787,2025-01-01,H008,MED087,Consumption,-12,1032
TRN000788,2025-01-01,H008,MED088,Consumption,-13,1076
TRN000789,2025-01-01,H008,MED089,Consumption,-14,874
TRN000790,2025-01-01,H008,MED090,Consumption,-8,1164
TRN000791,2025-01-01,H008,MED091,Consumption,-4,188
TRN000792,2025-01-01,H008,MED092,Consumption,-5,161
TRN000793,2025-01-01,H008,MED093,Consumption,-3,476
TRN000794,2025-01-01,H008,MED094,Consumption,-1,170
TRN000795,2025-01-01,H008,MED095,Consumption,-4,475
TRN000796,2025-01-01,H008,MED096,Consumption,-6,578
TRN000797,2025-01-01,H008,MED097,Consumption,-2,223
TRN000798,2025-01-01,H008,MED098,Consumption,-4,204
TRN000799,2025-01-01,H008,MED099,Consumption,-6,386
TRN000800,2025-01-01,H008,MED100,Consumption,-3,178
TRN000801,2025-01-01,H009,MED001,Consumption,-34,2580
TRN000802,2025-01-01,H009,MED002,Consumption,-27,2264
TRN000803,2025-01-01,H009,MED003,Consumption,-23,2114
TRN000804,2025-01-01,H009,MED004,Consumption,-34,1975
TRN000805,2025-01-01,H009,MED005,Consumption,-30,2390
TRN000806,2025-01-01,H009,MED006,Consumption,-17,2271
TRN000807,2025-01-01,H009,MED007,Consumption,-31,2693
TRN000808,2025-01-01,H009,MED008,Consumption,-30,2402
TRN000809,2025-01-01,H009,MED009,Consumption,-28,1952
TRN000810,2025-01-01,H009,MED010,Consumption,-24,2074
TRN000811,2025-01-01,H009,MED011,Consumption,-30,1583
TRN000812,2025-01-01,H009,MED012,Consumption,-31,1846
TRN000813,2025-01-01,H009,MED013,Consumption,-20,1832
TRN000814,2025-01-01,H009,MED014,Consumption,-30,2284
TRN000815,2025-01-01,H009,MED015,Consumption,-27,2649
TRN000816,2025-01-01,H009,MED016,Consumption,-31,2709
TRN000817,2025-01-01,H009,MED017,Consumption,-32,1712
TRN000818,2025-01-01,H009,MED018,Consumption,-34,1328
TRN000819,2025-01-01,H009,MED019,Consumption,-22,2413
TRN000820,2025-01-01,H009,MED020,Consumption,-33,1960
TRN000821,2025-01-01,H009,MED021,Consumption,-6,193
TRN000822,2025-01-01,H009,MED022,Consumption,-4,572
TRN000823,2025-01-01,H009,MED023,Consumption,-6,277
TRN000824,2025-01-01,H009,MED024,Consumption,-22,1592
TRN000825,2025-01-01,H009,MED025,Consumption,-3,273
TRN000826,2025-01-01,H009,MED026,Consumption,-6,924
TRN000827,2025-01-01,H009,MED027,Consumption,-7,1242
TRN000828,2025-01-01,H009,MED028,Consumption,-11,1068
TRN000829,2025-01-01,H009,MED029,Consumption,-10,1172
TRN000830,2025-01-01,H009,MED030,Consumption,-13,878
TRN000831,2025-01-01,H009,MED031,Consumption,-10,1151
