"LineID,OrderID,ProductID,OrderedQty,UnitPrice,LineTotal,Status"
"LINE000471,PO00092,MED097,1306,518,676508,Delivered"
"LINE000472,PO00092,MED098,1432,388,555616,Delivered"
"LINE000473,PO00093,MED022,1007,393,395751,Delivered"
"LINE000474,PO00093,MED027,673,524,352652,Delivered"
"LINE000475,PO00093,MED040,1371,160,219360,Delivered"
"LINE000476,PO00093,MED042,864,164,141696,Delivered"
"LINE000477,PO00093,MED047,1041,118,122838,Delivered"
"LINE000478,PO00093,MED048,1174,345,405030,Delivered"
"LINE000479,PO00093,MED049,862,43,37066,Delivered"
"LINE000480,PO00093,MED056,1502,245,367990,Delivered"
"LINE000481,PO00093,MED058,702,89,62478,Delivered"
"LINE000482,PO00093,MED077,1295,387,501165,Delivered"
"LINE000483,PO00093,MED093,1390,1286,1787540,Delivered"
"LINE000484,PO00094,MED025,524,315,165060,Delivered"
"LINE000485,PO00094,MED075,1455,301,437955,Delivered"
"LINE000486,PO00095,MED028,1405,108,151740,Delivered"
"LINE000487,PO00095,MED030,1126,731,823106,Delivered"
"LINE000488,PO00095,MED052,742,92,68264,Delivered"
"LINE000489,PO00095,MED074,1460,511,746060,Delivered"
"LINE000490,PO00095,MED099,1423,478,680194,Delivered"
"LINE000491,PO00096,MED039,1075,349,375175,Delivered"
"LINE000492,PO00096,MED041,728,336,244608,Delivered"
"LINE000493,PO00097,MED053,1372,131,179732,Delivered"
"LINE000494,PO00097,MED055,962,74,71188,Delivered"
"LINE000495,PO00097,MED057,842,120,101040,Delivered"
"LINE000496,PO00097,MED071,525,319,167475,Delivered"
"LINE000497,PO00098,MED062,1218,73,88914,Delivered"
"LINE000498,PO00098,MED063,1206,112,135072,Delivered"
"LINE000499,PO00098,MED084,1403,39,54717,Delivered"
"LINE000500,PO00099,MED085,1188,69,81972,Delivered"
"LINE000501,PO00100,MED001,672,43,28896,Delivered"
"LINE000502,PO00100,MED087,1161,113,131193,Delivered"
"LINE000503,PO00100,MED089,1158,33,38214,Delivered"
"LINE000504,PO00101,MED002,827,29,23983,Delivered"
"LINE000505,PO00101,MED081,1326,148,196248,Delivered"
"LINE000506,PO00102,MED003,1494,22,32868,Delivered"
"LINE000507,PO00102,MED009,1417,38,53846,Delivered"
"LINE000508,PO00102,MED010,543,38,20634,Delivered"
"LINE000509,PO00102,MED083,1292,181,233852,Delivered"
"LINE000510,PO00103,MED004,1306,35,45710,Delivered"
"LINE000511,PO00103,MED007,537,25,13425,Delivered"
"LINE000512,PO00103,MED061,1476,23,33948,Delivered"
"LINE000513,PO00103,MED068,981,53,51993,Delivered"
"LINE000514,PO00103,MED082,1301,65,84565,Delivered"
"LINE000515,PO00104,MED005,891,33,29403,Delivered"
"LINE000516,PO00104,MED063,1202,112,134624,Delivered"
"LINE000517,PO00104,MED067,800,63,50400,Delivered"
"LINE000518,PO00104,MED085,1403,69,96807,Delivered"
"LINE000519,PO00104,MED088,1184,95,112480,Delivered"
"LINE000520,PO00105,MED006,840,37,31080,Delivered"
"LINE000521,PO00105,MED008,921,25,23025,Delivered"
"LINE000522,PO00105,MED066,983,109,107147,Delivered"
"LINE000523,PO00105,MED069,600,93,55800,Delivered"
"LINE000524,PO00105,MED090,966,112,108192,Delivered"
"LINE000525,PO00106,MED011,1060,210,222600,Delivered"
"LINE000526,PO00106,MED028,804,108,86832,Delivered"
"LINE000527,PO00106,MED053,518,131,67858,Delivered"
"LINE000528,PO00106,MED057,1052,120,126240,Delivered"
"LINE000529,PO00106,MED059,659,41,27019,Delivered"
"LINE000530,PO00106,MED075,1296,301,390096,Delivered"
"LINE000531,PO00107,MED012,672,229,153888,Delivered"
"LINE000532,PO00107,MED021,1037,240,248880,Delivered"
"LINE000533,PO00107,MED024,867,332,287844,Delivered"
"LINE000534,PO00107,MED035,791,612,484092,Delivered"
"LINE000535,PO00107,MED044,630,358,225540,Delivered"
"LINE000536,PO00107,MED072,1443,320,461760,Delivered"
"LINE000537,PO00107,MED076,958,345,330510,Delivered"
"LINE000538,PO00107,MED079,544,266,144704,Delivered"
"LINE000539,PO00107,MED100,1084,330,357720,Delivered"
"LINE000540,PO00108,MED013,1220,388,473360,Delivered"
"LINE000541,PO00108,MED038,826,273,225498,Delivered"
"LINE000542,PO00108,MED054,870,303,263610,Delivered"
"LINE000543,PO00108,MED099,514,478,245692,Delivered"
"LINE000544,PO00109,MED014,1243,337,418891,Delivered"
"LINE000545,PO00109,MED029,884,560,495040,Delivered"
"LINE000546,PO00109,MED032,1397,749,1046353,Delivered"
"LINE000547,PO00109,MED036,1106,393,434658,Delivered"
"LINE000548,PO00109,MED039,635,349,221615,Delivered"
"LINE000549,PO00109,MED043,799,50,39950,Delivered"
"LINE000550,PO00109,MED046,520,303,157560,Delivered"
"LINE000551,PO00109,MED049,547,43,23521,Delivered"
"LINE000552,PO00109,MED060,816,93,75888,Delivered"
"LINE000553,PO00109,MED071,805,319,256795,Delivered"
"LINE000554,PO00109,MED077,1165,387,450855,Delivered"
"LINE000555,PO00109,MED091,543,1352,734136,Delivered"
"LINE000556,PO00109,MED097,618,518,320124,Delivered"
"LINE000557,PO00110,MED015,1393,423,589239,Delivered"
"LINE000558,PO00110,MED018,849,465,394785,Delivered"
"LINE000559,PO00110,MED040,669,160,107040,Delivered"
"LINE000560,PO00110,MED056,933,245,228585,Delivered"
"LINE000561,PO00110,MED092,815,847,690305,Delivered"
"LINE000562,PO00111,MED016,1231,493,606883,Delivered"
"LINE000563,PO00111,MED023,751,101,75851,Delivered"
"LINE000564,PO00111,MED033,571,239,136469,Delivered"
"LINE000565,PO00111,MED041,1336,336,448896,Delivered"
"LINE000566,PO00111,MED047,728,118,85904,Delivered"
"LINE000567,PO00111,MED055,1311,74,97014,Delivered"
"LINE000568,PO00111,MED096,1396,491,685436,Delivered"
"LINE000569,PO00112,MED017,622,373,232006,Delivered"
"LINE000570,PO00112,MED019,1472,271,398912,Delivered"
"LINE000571,PO00112,MED022,1447,393,568671,Delivered"
"LINE000572,PO00112,MED026,1157,610,705770,Delivered"
"LINE000573,PO00112,MED037,762,84,64008,Delivered"
"LINE000574,PO00112,MED051,805,304,244720,Delivered"
"LINE000575,PO00113,MED020,1040,356,370240,Delivered"
"LINE000576,PO00113,MED027,608,524,318592,Delivered"
"LINE000577,PO00113,MED030,832,731,608192,Delivered"
"LINE000578,PO00113,MED031,742,525,389550,Delivered"
"LINE000579,PO00113,MED074,1442,511,736862,Delivered"
"LINE000580,PO00114,MED025,690,315,217350,Delivered"
"LINE000581,PO00114,MED034,964,736,709504,Delivered"
"LINE000582,PO00114,MED042,1471,164,241244,Delivered"
"LINE000583,PO00114,MED050,931,271,252301,Delivered"
"LINE000584,PO00114,MED058,1494,89,132966,Delivered"
"LINE000585,PO00114,MED094,1278,1362,1740636,Delivered"
"LINE000586,PO00114,MED095,877,792,694584,Delivered"
"LINE000587,PO00115,MED045,1271,196,249116,Delivered"
"LINE000588,PO00115,MED048,1500,345,517500,Delivered"
"LINE000589,PO00115,MED073,1371,505,692355,Delivered"
"LINE000590,PO00115,MED080,1391,237,329667,Delivered"
"LINE000591,PO00115,MED093,802,1286,1031372,Delivered"
"LINE000592,PO00116,MED052,1144,92,105248,Delivered"
"LINE000593,PO00116,MED078,797,102,81294,Delivered"
"LINE000594,PO00116,MED098,1406,388,545528,Delivered"
"LINE000595,PO00117,MED062,1118,73,81614,Delivered"
"LINE000596,PO00117,MED065,1010,37,37370,Delivered"
"LINE000597,PO00118,MED064,676,82,55432,Delivered"
"LINE000598,PO00118,MED070,1449,81,117369,Delivered"
"LINE000599,PO00118,MED086,1180,89,105020,Delivered"
"LINE000600,PO00119,MED084,981,39,38259,Delivered"
"LINE000601,PO00120,MED001,674,43,28982,Delivered"
"LINE000602,PO00120,MED005,962,33,31746,Delivered"
"LINE000603,PO00120,MED007,1155,25,28875,Delivered"
"LINE000604,PO00121,MED002,1195,29,34655,Delivered"
"LINE000605,PO00121,MED004,1436,35,50260,Delivered"
"LINE000606,PO00121,MED008,960,25,24000,Delivered"
"LINE000607,PO00121,MED063,712,112,79744,Delivered"
"LINE000608,PO00122,MED003,701,22,15422,Delivered"
"LINE000609,PO00122,MED067,942,63,59346,Delivered"
"LINE000610,PO00122,MED081,1071,148,158508,Delivered"
"LINE000611,PO00122,MED083,1436,181,259916,Delivered"
"LINE000612,PO00122,MED086,638,89,56782,Delivered"
"LINE000613,PO00122,MED087,605,113,68365,Delivered"
"LINE000614,PO00122,MED090,974,112,109088,Delivered"
"LINE000615,PO00123,MED006,1094,37,40478,Delivered"
"LINE000616,PO00123,MED064,1291,82,105862,Delivered"
"LINE000617,PO00123,MED082,1250,65,81250,Delivered"
"LINE000618,PO00123,MED084,911,39,35529,Delivered"
"LINE000619,PO00123,MED085,530,69,36570,Delivered"
"LINE000620,PO00123,MED088,1300,95,123500,Delivered"
"LINE000621,PO00123,MED089,1459,33,48147,Delivered"
"LINE000622,PO00124,MED009,1504,38,57152,Delivered"
"LINE000623,PO00124,MED069,998,93,92814,Delivered"
"LINE000624,PO00125,MED010,1492,38,56696,Delivered"
"LINE000625,PO00125,MED061,1459,23,33557,Delivered"
"LINE000626,PO00125,MED070,1505,81,121905,Delivered"
"LINE000627,PO00126,MED011,969,210,203490,Delivered"
"LINE000628,PO00126,MED014,807,337,271959,Delivered"
"LINE000629,PO00126,MED039,1277,349,445673,Delivered"
"LINE000630,PO00126,MED053,988,131,129428,Delivered"
"LINE000631,PO00126,MED058,642,89,57138,Delivered"
"LINE000632,PO00127,MED012,847,229,193963,Delivered"
"LINE000633,PO00127,MED022,571,393,224403,Delivered"
"LINE000634,PO00127,MED033,1491,239,356349,Delivered"
"LINE000635,PO00127,MED051,841,304,255664,Delivered"
"LINE000636,PO00127,MED056,1353,245,331485,Delivered"
"LINE000637,PO00127,MED072,886,320,283520,Delivered"
"LINE000638,PO00127,MED095,653,792,517176,Delivered"
"LINE000639,PO00127,MED099,853,478,407734,Delivered"
"LINE000640,PO00128,MED013,699,388,271212,Delivered"
"LINE000641,PO00128,MED024,1260,332,418320,Delivered"
"LINE000642,PO00128,MED032,853,749,638897,Delivered"
"LINE000643,PO00128,MED037,1162,84,97608,Delivered"
"LINE000644,PO00128,MED055,1120,74,82880,Delivered"
"LINE000645,PO00128,MED075,569,301,171269,Delivered"
"LINE000646,PO00128,MED097,899,518,465682,Delivered"
"LINE000647,PO00129,MED015,627,423,265221,Delivered"
"LINE000648,PO00129,MED060,1150,93,106950,Delivered"
"LINE000649,PO00130,MED016,1155,493,569415,Delivered"
"LINE000650,PO00130,MED021,1279,240,306960,Delivered"
"LINE000651,PO00130,MED031,1167,525,612675,Delivered"
"LINE000652,PO00130,MED038,1261,273,344253,Delivered"
"LINE000653,PO00130,MED057,898,120,107760,Delivered"
"LINE000654,PO00130,MED071,1099,319,350581,Delivered"
"LINE000655,PO00130,MED076,995,345,343275,Delivered"
"LINE000656,PO00130,MED078,966,102,98532,Delivered"
"LINE000657,PO00130,MED079,1418,266,377188,Delivered"
"LINE000658,PO00130,MED096,1432,491,703112,Delivered"
"LINE000659,PO00131,MED017,1207,373,450211,Delivered"
"LINE000660,PO00131,MED046,640,303,193920,Delivered"
"LINE000661,PO00132,MED018,954,465,443610,Delivered"
"LINE000662,PO00132,MED023,760,101,76760,Delivered"
"LINE000663,PO00132,MED026,777,610,473970,Delivered"
"LINE000664,PO00132,MED029,1182,560,661920,Delivered"
"LINE000665,PO00132,MED035,588,612,359856,Delivered"
"LINE000666,PO00132,MED041,1176,336,395136,Delivered"
"LINE000667,PO00132,MED042,766,164,125624,Delivered"
"LINE000668,PO00132,MED052,1413,92,129996,Delivered"
"LINE000669,PO00132,MED059,795,41,32595,Delivered"
"LINE000670,PO00132,MED091,954,1352,1289808,Delivered"
"LINE000671,PO00133,MED019,1345,271,364495,Delivered"
"LINE000672,PO00133,MED034,831,736,611616,Delivered"
"LINE000673,PO00133,MED043,750,50,37500,Delivered"
"LINE000674,PO00133,MED047,579,118,68322,Delivered"
"LINE000675,PO00133,MED073,747,505,377235,Delivered"
"LINE000676,PO00133,MED077,1497,387,579339,Delivered"
"LINE000677,PO00133,MED100,1051,330,346830,Delivered"
"LINE000678,PO00134,MED020,942,356,335352,Delivered"
"LINE000679,PO00134,MED025,1308,315,412020,Delivered"
"LINE000680,PO00134,MED048,1436,345,495420,Delivered"
"LINE000681,PO00134,MED080,1133,237,268521,Delivered"
"LINE000682,PO00134,MED092,1345,847,1139215,Delivered"
"LINE000683,PO00134,MED094,986,1362,1342932,Delivered"
"LINE000684,PO00134,MED098,1063,388,412444,Delivered"
"LINE000685,PO00135,MED027,1052,524,551248,Delivered"
"LINE000686,PO00135,MED040,1353,160,216480,Delivered"
"LINE000687,PO00135,MED045,1314,196,257544,Delivered"
"LINE000688,PO00135,MED050,675,271,182925,Delivered"
"LINE000689,PO00135,MED054,680,303,206040,Delivered"
"LINE000690,PO00135,MED074,1153,511,589183,Delivered"
"LINE000691,PO00135,MED093,543,1286,698298,Delivered"
"LINE000692,PO00136,MED028,815,108,88020,Delivered"
"LINE000693,PO00136,MED030,1164,731,850884,Delivered"
"LINE000694,PO00136,MED036,1293,393,508149,Delivered"
"LINE000695,PO00136,MED044,556,358,199048,Delivered"
"LINE000696,PO00136,MED049,1044,43,44892,Delivered"
"LINE000697,PO00137,MED062,610,73,44530,Delivered"
"LINE000698,PO00137,MED065,628,37,23236,Delivered"
"LINE000699,PO00137,MED066,738,109,80442,Delivered"
"LINE000700,PO00138,MED068,1007,53,53371,Delivered"
"LINE000701,PO00139,MED001,754,43,32422,Delivered"
"LINE000702,PO00139,MED061,1286,23,29578,Delivered"
"LINE000703,PO00139,MED065,1441,37,53317,Delivered"
"LINE000704,PO00140,MED002,1440,29,41760,Delivered"
"LINE000705,PO00140,MED004,1119,35,39165,Delivered"
"LINE000706,PO00140,MED010,789,38,29982,Delivered"
"LINE000707,PO00141,MED003,1463,22,32186,Delivered"
"LINE000708,PO00141,MED084,591,39,23049,Delivered"
"LINE000709,PO00141,MED090,861,112,96432,Delivered"
"LINE000710,PO00142,MED005,896,33,29568,Delivered"
"LINE000711,PO00142,MED067,1157,63,72891,Delivered"
"LINE000712,PO00143,MED006,892,37,33004,Delivered"
"LINE000713,PO00143,MED008,1213,25,30325,Delivered"
"LINE000714,PO00143,MED066,887,109,96683,Delivered"
"LINE000715,PO00143,MED070,1094,81,88614,Delivered"
"LINE000716,PO00143,MED083,826,181,149506,Delivered"
"LINE000717,PO00143,MED085,1238,69,85422,Delivered"
"LINE000718,PO00144,MED007,1383,25,34575,Delivered"
"LINE000719,PO00144,MED063,1281,112,143472,Delivered"
"LINE000720,PO00144,MED064,873,82,71586,Delivered"
"LINE000721,PO00145,MED009,751,38,28538,Delivered"
"LINE000722,PO00145,MED087,936,113,105768,Delivered"
"LINE000723,PO00146,MED011,1346,210,282660,Delivered"
"LINE000724,PO00146,MED034,738,736,543168,Delivered"
"LINE000725,PO00146,MED045,1029,196,201684,Delivered"
"LINE000726,PO00146,MED050,580,271,157180,Delivered"
"LINE000727,PO00146,MED056,1321,245,323645,Delivered"
"LINE000728,PO00146,MED059,631,41,25871,Delivered"
"LINE000729,PO00146,MED060,1351,93,125643,Delivered"
"LINE000730,PO00146,MED095,601,792,475992,Delivered"
"LINE000731,PO00147,MED012,1146,229,262434,Delivered"
"LINE000732,PO00147,MED027,927,524,485748,Delivered"
"LINE000733,PO00147,MED037,1079,84,90636,Delivered"
"LINE000734,PO00147,MED040,1129,160,180640,Delivered"
"LINE000735,PO00147,MED054,1343,303,406929,Delivered"
"LINE000736,PO00147,MED075,1496,301,450296,Delivered"
"LINE000737,PO00147,MED076,1087,345,375015,Delivered"
"LINE000738,PO00147,MED091,1184,1352,1600768,Delivered"
"LINE000739,PO00148,MED013,1497,388,580836,Delivered"
"LINE000740,PO00148,MED014,644,337,217028,Delivered"
"LINE000741,PO00148,MED020,1119,356,398364,Delivered"
"LINE000742,PO00148,MED022,970,393,381210,Delivered"
"LINE000743,PO00148,MED024,560,332,185920,Delivered"
"LINE000744,PO00148,MED025,1204,315,379260,Delivered"
"LINE000745,PO00148,MED033,982,239,234698,Delivered"
"LINE000746,PO00148,MED035,1450,612,887400,Delivered"
"LINE000747,PO00148,MED038,1147,273,313131,Delivered"
"LINE000748,PO00148,MED043,545,50,27250,Delivered"
"LINE000749,PO00148,MED046,1203,303,364509,Delivered"
"LINE000750,PO00149,MED015,1159,423,490257,Delivered"
"LINE000751,PO00149,MED018,874,465,406410,Delivered"
"LINE000752,PO00149,MED019,755,271,204605,Delivered"
"LINE000753,PO00149,MED021,1034,240,248160,Delivered"
"LINE000754,PO00149,MED023,965,101,97465,Delivered"
"LINE000755,PO00149,MED055,1273,74,94202,Delivered"
"LINE000756,PO00150,MED016,758,493,373694,Delivered"
"LINE000757,PO00150,MED026,1208,610,736880,Delivered"
"LINE000758,PO00150,MED029,622,560,348320,Delivered"
"LINE000759,PO00150,MED049,1387,43,59641,Delivered"
"LINE000760,PO00150,MED057,773,120,92760,Delivered"
"LINE000761,PO00150,MED058,1491,89,132699,Delivered"
"LINE000762,PO00150,MED078,1353,102,138006,Delivered"
"LINE000763,PO00150,MED097,845,518,437710,Delivered"
"LINE000764,PO00151,MED017,1175,373,438275,Delivered"
"LINE000765,PO00151,MED036,1011,393,397323,Delivered"
"LINE000766,PO00151,MED053,618,131,80958,Delivered"
"LINE000767,PO00151,MED072,1379,320,441280,Delivered"
"LINE000768,PO00151,MED074,1133,511,578963,Delivered"
"LINE000769,PO00151,MED096,1142,491,560722,Delivered"
"LINE000770,PO00151,MED100,893,330,294690,Delivered"
"LINE000771,PO00152,MED028,875,108,94500,Delivered"
"LINE000772,PO00152,MED030,1160,731,847960,Delivered"
"LINE000773,PO00152,MED031,1029,525,540225,Delivered"
"LINE000774,PO00152,MED052,937,92,86204,Delivered"
"LINE000775,PO00152,MED098,1153,388,447364,Delivered"
"LINE000776,PO00153,MED032,1337,749,1001413,Delivered"
"LINE000777,PO00153,MED042,1328,164,217792,Delivered"
"LINE000778,PO00153,MED044,1448,358,518384,Delivered"
"LINE000779,PO00153,MED073,722,505,364610,Delivered"
"LINE000780,PO00153,MED092,1114,847,943558,Delivered"
"LINE000781,PO00153,MED093,1355,1286,1742530,Delivered"
"LINE000782,PO00153,MED094,612,1362,833544,Delivered"
"LINE000783,PO00154,MED039,1334,349,465566,Delivered"
"LINE000784,PO00154,MED041,739,336,248304,Delivered"
"LINE000785,PO00154,MED047,671,118,79178,Delivered"
"LINE000786,PO00154,MED071,1487,319,474353,Delivered"
"LINE000787,PO00154,MED079,698,266,185668,Delivered"
"LINE000788,PO00154,MED080,570,237,135090,Delivered"
"LINE000789,PO00154,MED099,1336,478,638608,Delivered"
"LINE000790,PO00155,MED048,698,345,240810,Delivered"
"LINE000791,PO00155,MED051,1437,304,436848,Delivered"
"LINE000792,PO00156,MED062,1161,73,84753,Delivered"
"LINE000793,PO00156,MED069,1366,93,127038,Delivered"
"LINE000794,PO00156,MED081,655,148,96940,Delivered"
"LINE000795,PO00156,MED088,839,95,79705,Delivered"
"LINE000796,PO00157,MED068,1462,53,77486,Delivered"
"LINE000797,PO00157,MED082,1430,65,92950,Delivered"
"LINE000798,PO00157,MED086,1365,89,121485,Delivered"
"LINE000799,PO00157,MED089,1106,33,36498,Delivered"
"LINE000800,PO00158,MED077,733,387,283671,Delivered"
"LINE000801,PO00159,MED001,916,43,39388,Delivered"
"LINE000802,PO00159,MED063,594,112,66528,Delivered"
"LINE000803,PO00159,MED064,1107,82,90774,Delivered"
"LINE000804,PO00159,MED067,1000,63,63000,Delivered"
"LINE000805,PO00159,MED087,1363,113,154019,Delivered"
"LINE000806,PO00160,MED002,740,29,21460,Delivered"
"LINE000807,PO00160,MED066,716,109,78044,Delivered"
"LINE000808,PO00160,MED086,1056,89,93984,Delivered"
"LINE000809,PO00160,MED090,1163,112,130256,Delivered"
"LINE000810,PO00161,MED003,735,22,16170,Delivered"
"LINE000811,PO00161,MED009,906,38,34428,Delivered"
"LINE000812,PO00161,MED081,651,148,96348,Delivered"
"LINE000813,PO00161,MED085,1333,69,91977,Delivered"
"LINE000814,PO00161,MED089,909,33,29997,Delivered"
"LINE000815,PO00162,MED004,1137,35,39795,Delivered"
"LINE000816,PO00162,MED061,1519,23,34937,Delivered"
"LINE000817,PO00162,MED068,541,53,28673,Delivered"
"LINE000818,PO00162,MED083,909,181,164529,Delivered"
"LINE000819,PO00163,MED005,1209,33,39897,Delivered"
"LINE000820,PO00163,MED069,966,93,89838,Delivered"
"LINE000821,PO00163,MED070,1055,81,85455,Delivered"
"LINE000822,PO00163,MED088,1444,95,137180,Delivered"
"LINE000823,PO00164,MED006,963,37,35631,Delivered"
"LINE000824,PO00164,MED007,1429,25,35725,Delivered"
"LINE000825,PO00164,MED008,756,25,18900,Delivered"
"LINE000826,PO00164,MED082,806,65,52390,Delivered"
"LINE000827,PO00164,MED084,1268,39,49452,Delivered"
"LINE000828,PO00165,MED010,830,38,31540,Delivered"
"LINE000829,PO00166,MED011,1115,210,234150,Delivered"
"LINE000830,PO00166,MED014,1088,337,366656,Delivered"
"LINE000831,PO00166,MED025,1008,315,317520,Delivered"
"LINE000832,PO00166,MED026,1145,610,698450,Delivered"
"LINE000833,PO00166,MED027,637,524,333788,Delivered"
"LINE000834,PO00166,MED029,986,560,552160,Delivered"
