"TransactionID,TransactionDate,HospitalID,ProductID,BatchNumber,TransactionType,Quantity,ReferenceID,DeliveryStatus"
"REC000334,2025-02-11,H004,MED031,B667873,Receipt,1504,PO00067,On Time"
"REC000335,2025-02-11,H004,MED048,B975825,Receipt,591,PO00067,On Time"
"REC000336,2025-02-11,H004,MED053,B596758,Receipt,1246,PO00067,On Time"
"REC000337,2025-02-11,H004,MED095,B351051,Receipt,1002,PO00067,On Time"
"REC000338,2025-01-23,H004,MED013,B793919,Receipt,623,PO00068,On Time"
"REC000339,2025-01-23,H004,MED041,B471000,Receipt,862,PO00068,On Time"
"REC000340,2025-01-23,H004,MED051,B896657,Receipt,1253,PO00068,On Time"
"REC000341,2025-01-23,H004,MED055,B530424,Receipt,1136,PO00068,On Time"
"REC000342,2025-01-23,H004,MED091,B655655,Receipt,1282,PO00068,On Time"
"REC000343,2025-01-23,H004,MED097,B935036,Receipt,661,PO00068,On Time"
"REC000344,2025-02-05,H004,MED014,B436585,Receipt,569,PO00069,Delayed"
"REC000345,2025-02-05,H004,MED019,B427025,Receipt,637,PO00069,Delayed"
"REC000346,2025-02-05,H004,MED029,B960563,Receipt,984,PO00069,Delayed"
"REC000347,2025-02-05,H004,MED037,B847512,Receipt,1187,PO00069,Delayed"
"REC000348,2025-02-05,H004,MED049,B633398,Receipt,794,PO00069,Delayed"
"REC000349,2025-02-05,H004,MED054,B386233,Receipt,1019,PO00069,Delayed"
"REC000350,2025-02-05,H004,MED059,B476188,Receipt,742,PO00069,Delayed"
"REC000351,2025-02-05,H004,MED072,B540097,Receipt,613,PO00069,Delayed"
"REC000352,2025-02-05,H004,MED073,B848013,Receipt,728,PO00069,Delayed"
"REC000353,2025-02-05,H004,MED074,B221999,Receipt,1165,PO00069,Delayed"
"REC000354,2025-01-28,H004,MED015,B998792,Receipt,934,PO00070,Delayed"
"REC000355,2025-01-28,H004,MED020,B506845,Receipt,770,PO00070,Delayed"
"REC000356,2025-01-28,H004,MED025,B364500,Receipt,1214,PO00070,Delayed"
"REC000357,2025-01-28,H004,MED052,B900101,Receipt,906,PO00070,Delayed"
"REC000358,2025-01-28,H004,MED079,B506889,Receipt,519,PO00070,Delayed"
"REC000359,2025-01-25,H004,MED017,B109078,Receipt,892,PO00071,On Time"
"REC000360,2025-01-25,H004,MED027,B441705,Receipt,1386,PO00071,On Time"
"REC000361,2025-01-25,H004,MED033,B360116,Receipt,933,PO00071,On Time"
"REC000362,2025-01-25,H004,MED034,B297133,Receipt,527,PO00071,On Time"
"REC000363,2025-01-25,H004,MED038,B505804,Receipt,1436,PO00071,On Time"
"REC000364,2025-01-25,H004,MED043,B441815,Receipt,743,PO00071,On Time"
"REC000365,2025-01-25,H004,MED046,B858842,Receipt,1421,PO00071,On Time"
"REC000366,2025-01-25,H004,MED076,B279785,Receipt,648,PO00071,On Time"
"REC000367,2025-01-25,H004,MED092,B216492,Receipt,1422,PO00071,On Time"
"REC000368,2025-01-25,H004,MED093,B235327,Receipt,755,PO00071,On Time"
"REC000369,2025-01-28,H004,MED018,B495141,Receipt,831,PO00072,On Time"
"REC000370,2025-01-28,H004,MED032,B379922,Receipt,543,PO00072,On Time"
"REC000371,2025-01-28,H004,MED036,B540280,Receipt,1008,PO00072,On Time"
"REC000372,2025-01-28,H004,MED071,B923346,Receipt,1280,PO00072,On Time"
"REC000373,2025-01-28,H004,MED075,B855801,Receipt,789,PO00072,On Time"
"REC000374,2025-01-28,H004,MED077,B934800,Receipt,1461,PO00072,On Time"
"REC000375,2025-01-28,H004,MED080,B265140,Receipt,1441,PO00072,On Time"
"REC000376,2025-01-23,H004,MED021,B198511,Receipt,887,PO00073,On Time"
"REC000377,2025-01-23,H004,MED026,B887093,Receipt,789,PO00073,On Time"
"REC000378,2025-01-23,H004,MED035,B790493,Receipt,876,PO00073,On Time"
"REC000379,2025-01-23,H004,MED039,B444333,Receipt,1486,PO00073,On Time"
"REC000380,2025-01-23,H004,MED078,B732259,Receipt,659,PO00073,On Time"
"REC000381,2025-02-04,H004,MED022,B252360,Receipt,852,PO00074,On Time"
"REC000382,2025-02-04,H004,MED058,B782568,Receipt,790,PO00074,On Time"
"REC000383,2025-02-04,H004,MED060,B983084,Receipt,536,PO00074,On Time"
"REC000384,2025-02-04,H004,MED100,B286994,Receipt,1486,PO00074,On Time"
"REC000385,2025-01-23,H004,MED024,B251094,Receipt,707,PO00075,On Time"
"REC000386,2025-01-23,H004,MED030,B476369,Receipt,1067,PO00075,On Time"
"REC000387,2025-01-23,H004,MED045,B258492,Receipt,585,PO00075,On Time"
"REC000388,2025-01-23,H004,MED047,B348500,Receipt,836,PO00075,On Time"
"REC000389,2025-01-23,H004,MED096,B415507,Receipt,724,PO00075,On Time"
"REC000390,2025-01-23,H004,MED099,B270963,Receipt,1305,PO00075,On Time"
"REC000391,2025-02-03,H004,MED028,B591872,Receipt,874,PO00076,On Time"
"REC000392,2025-02-03,H004,MED040,B119816,Receipt,562,PO00076,On Time"
"REC000393,2025-02-03,H004,MED044,B543324,Receipt,926,PO00076,On Time"
"REC000394,2025-02-03,H004,MED050,B394700,Receipt,1407,PO00076,On Time"
"REC000395,2025-02-03,H004,MED056,B572132,Receipt,1240,PO00076,On Time"
"REC000396,2025-02-03,H004,MED057,B599653,Receipt,719,PO00076,On Time"
"REC000397,2025-01-04,H004,MED062,B127723,Receipt,875,PO00077,On Time"
"REC000398,2025-01-04,H004,MED068,B671107,Receipt,997,PO00078,On Time"
"REC000399,2025-01-04,H004,MED085,B966964,Receipt,839,PO00078,On Time"
"REC000400,2025-01-08,H004,MED070,B159182,Receipt,1211,PO00079,On Time"
"REC000401,2025-01-07,H005,MED001,B796683,Receipt,1046,PO00080,On Time"
"REC000402,2025-01-07,H005,MED089,B173997,Receipt,850,PO00080,On Time"
"REC000403,2025-01-05,H005,MED002,B891327,Receipt,922,PO00081,On Time"
"REC000404,2025-01-05,H005,MED007,B767689,Receipt,1341,PO00081,On Time"
"REC000405,2025-01-05,H005,MED009,B567016,Receipt,804,PO00081,On Time"
"REC000406,2025-01-04,H005,MED003,B618652,Receipt,1012,PO00082,On Time"
"REC000407,2025-01-04,H005,MED065,B245016,Receipt,566,PO00082,On Time"
"REC000408,2025-01-04,H005,MED083,B370143,Receipt,1242,PO00082,On Time"
"REC000409,2025-01-04,H005,MED086,B605659,Receipt,626,PO00082,On Time"
"REC000410,2025-01-04,H005,MED088,B979005,Receipt,1298,PO00082,On Time"
"REC000411,2025-01-07,H005,MED004,B659873,Receipt,1254,PO00083,On Time"
"REC000412,2025-01-07,H005,MED081,B265937,Receipt,704,PO00083,On Time"
"REC000413,2025-01-05,H005,MED005,B798045,Receipt,785,PO00084,On Time"
"REC000414,2025-01-05,H005,MED006,B826331,Receipt,808,PO00084,On Time"
"REC000415,2025-01-05,H005,MED064,B733065,Receipt,908,PO00084,On Time"
"REC000416,2025-01-05,H005,MED067,B731827,Receipt,816,PO00084,On Time"
"REC000417,2025-01-05,H005,MED070,B168099,Receipt,1319,PO00084,On Time"
"REC000418,2025-01-08,H005,MED008,B145033,Receipt,834,PO00085,On Time"
"REC000419,2025-01-08,H005,MED061,B515872,Receipt,649,PO00085,On Time"
"REC000420,2025-01-08,H005,MED066,B898519,Receipt,1460,PO00085,On Time"
"REC000421,2025-01-08,H005,MED090,B411877,Receipt,524,PO00085,On Time"
"REC000422,2025-01-04,H005,MED010,B754801,Receipt,789,PO00086,On Time"
"REC000423,2025-01-04,H005,MED068,B203892,Receipt,922,PO00086,On Time"
"REC000424,2025-01-04,H005,MED069,B688717,Receipt,1330,PO00086,On Time"
"REC000425,2025-01-04,H005,MED082,B577746,Receipt,1338,PO00086,On Time"
"REC000426,2025-01-04,H005,MED087,B686712,Receipt,568,PO00086,On Time"
"REC000427,2025-02-08,H005,MED011,B556956,Receipt,1108,PO00087,Delayed"
"REC000428,2025-02-08,H005,MED035,B513497,Receipt,834,PO00087,Delayed"
"REC000429,2025-02-08,H005,MED044,B248702,Receipt,860,PO00087,Delayed"
"REC000430,2025-02-08,H005,MED059,B968374,Receipt,834,PO00087,Delayed"
"REC000431,2025-02-08,H005,MED060,B680735,Receipt,1037,PO00087,Delayed"
"REC000432,2025-02-08,H005,MED072,B952129,Receipt,886,PO00087,Delayed"
"REC000433,2025-02-08,H005,MED100,B448688,Receipt,1372,PO00087,Delayed"
"REC000434,2025-02-11,H005,MED012,B322317,Receipt,908,PO00088,On Time"
"REC000435,2025-02-11,H005,MED020,B325469,Receipt,771,PO00088,On Time"
"REC000436,2025-02-11,H005,MED024,B282268,Receipt,1250,PO00088,On Time"
"REC000437,2025-02-11,H005,MED076,B761616,Receipt,1438,PO00088,On Time"
"REC000438,2025-02-11,H005,MED078,B702272,Receipt,772,PO00088,On Time"
"REC000439,2025-02-11,H005,MED080,B507688,Receipt,1025,PO00088,On Time"
"REC000440,2025-02-04,H005,MED013,B302380,Receipt,671,PO00089,On Time"
"REC000441,2025-02-04,H005,MED014,B656110,Receipt,1226,PO00089,On Time"
"REC000442,2025-02-04,H005,MED029,B362307,Receipt,1424,PO00089,On Time"
"REC000443,2025-02-04,H005,MED033,B479504,Receipt,1044,PO00089,On Time"
"REC000444,2025-02-04,H005,MED036,B608679,Receipt,1108,PO00089,On Time"
"REC000445,2025-02-04,H005,MED046,B223257,Receipt,1333,PO00089,On Time"
"REC000446,2025-02-04,H005,MED073,B471602,Receipt,1493,PO00089,On Time"
"REC000447,2025-02-04,H005,MED091,B758003,Receipt,925,PO00089,On Time"
"REC000448,2025-02-10,H005,MED015,B325371,Receipt,1410,PO00090,Delayed"
"REC000449,2025-02-10,H005,MED016,B659550,Receipt,718,PO00090,Delayed"
"REC000450,2025-02-10,H005,MED017,B334555,Receipt,901,PO00090,Delayed"
"REC000451,2025-02-10,H005,MED018,B466936,Receipt,585,PO00090,Delayed"
"REC000452,2025-02-10,H005,MED031,B780481,Receipt,1163,PO00090,Delayed"
"REC000453,2025-02-10,H005,MED032,B769416,Receipt,682,PO00090,Delayed"
"REC000454,2025-02-10,H005,MED050,B170119,Receipt,1503,PO00090,Delayed"
"REC000455,2025-02-10,H005,MED051,B963403,Receipt,1039,PO00090,Delayed"
"REC000456,2025-02-10,H005,MED054,B941965,Receipt,1183,PO00090,Delayed"
"REC000457,2025-02-10,H005,MED094,B495755,Receipt,811,PO00090,Delayed"
"REC000458,2025-01-21,H005,MED019,B256104,Receipt,1238,PO00091,On Time"
"REC000459,2025-01-21,H005,MED023,B943441,Receipt,1020,PO00091,On Time"
"REC000460,2025-01-21,H005,MED034,B295713,Receipt,1489,PO00091,On Time"
"REC000461,2025-01-21,H005,MED043,B569511,Receipt,1065,PO00091,On Time"
"REC000462,2025-01-21,H005,MED045,B282051,Receipt,1208,PO00091,On Time"
"REC000463,2025-01-21,H005,MED079,B839290,Receipt,563,PO00091,On Time"
"REC000464,2025-01-21,H005,MED092,B117073,Receipt,591,PO00091,On Time"
"REC000465,2025-01-21,H005,MED095,B351924,Receipt,1177,PO00091,On Time"
"REC000466,2025-01-21,H005,MED096,B380466,Receipt,743,PO00091,On Time"
"REC000467,2025-01-23,H005,MED021,B721827,Receipt,1330,PO00092,On Time"
"REC000468,2025-01-23,H005,MED026,B714106,Receipt,932,PO00092,On Time"
"REC000469,2025-01-23,H005,MED037,B518647,Receipt,620,PO00092,On Time"
"REC000470,2025-01-23,H005,MED038,B323332,Receipt,824,PO00092,On Time"
"REC000471,2025-01-23,H005,MED097,B631633,Receipt,1306,PO00092,On Time"
"REC000472,2025-01-23,H005,MED098,B905878,Receipt,1432,PO00092,On Time"
"REC000473,2025-01-23,H005,MED022,B527387,Receipt,1007,PO00093,On Time"
"REC000474,2025-01-23,H005,MED027,B386166,Receipt,673,PO00093,On Time"
"REC000475,2025-01-23,H005,MED040,B247603,Receipt,1371,PO00093,On Time"
"REC000476,2025-01-23,H005,MED042,B551122,Receipt,864,PO00093,On Time"
"REC000477,2025-01-23,H005,MED047,B518443,Receipt,1041,PO00093,On Time"
"REC000478,2025-01-23,H005,MED048,B212990,Receipt,1174,PO00093,On Time"
"REC000479,2025-01-23,H005,MED049,B670126,Receipt,862,PO00093,On Time"
"REC000480,2025-01-23,H005,MED056,B688316,Receipt,1502,PO00093,On Time"
"REC000481,2025-01-23,H005,MED058,B651332,Receipt,702,PO00093,On Time"
"REC000482,2025-01-23,H005,MED077,B446874,Receipt,1295,PO00093,On Time"
"REC000483,2025-01-23,H005,MED093,B166707,Receipt,1390,PO00093,On Time"
"REC000484,2025-01-28,H005,MED025,B597660,Receipt,524,PO00094,On Time"
"REC000485,2025-01-28,H005,MED075,B869727,Receipt,1455,PO00094,On Time"
"REC000486,2025-01-23,H005,MED028,B737420,Receipt,1405,PO00095,On Time"
"REC000487,2025-01-23,H005,MED030,B384564,Receipt,1126,PO00095,On Time"
"REC000488,2025-01-23,H005,MED052,B224447,Receipt,742,PO00095,On Time"
"REC000489,2025-01-23,H005,MED074,B142092,Receipt,1460,PO00095,On Time"
"REC000490,2025-01-23,H005,MED099,B827067,Receipt,1423,PO00095,On Time"
"REC000491,2025-01-25,H005,MED039,B529440,Receipt,1075,PO00096,On Time"
"REC000492,2025-01-25,H005,MED041,B503082,Receipt,728,PO00096,On Time"
"REC000493,2025-01-28,H005,MED053,B406094,Receipt,1372,PO00097,Delayed"
"REC000494,2025-01-28,H005,MED055,B289784,Receipt,962,PO00097,Delayed"
"REC000495,2025-01-28,H005,MED057,B584814,Receipt,842,PO00097,Delayed"
"REC000496,2025-01-28,H005,MED071,B516441,Receipt,525,PO00097,Delayed"
"REC000497,2025-01-04,H005,MED062,B863711,Receipt,1218,PO00098,On Time"
"REC000498,2025-01-04,H005,MED063,B180102,Receipt,1206,PO00098,On Time"
"REC000499,2025-01-04,H005,MED084,B869605,Receipt,1403,PO00098,On Time"
"REC000500,2025-01-04,H005,MED085,B889271,Receipt,1188,PO00099,On Time"
"REC000501,2025-01-07,H006,MED001,B113140,Receipt,672,PO00100,On Time"
"REC000502,2025-01-07,H006,MED087,B715863,Receipt,1161,PO00100,On Time"
"REC000503,2025-01-07,H006,MED089,B745194,Receipt,1158,PO00100,On Time"
"REC000504,2025-01-04,H006,MED002,B832303,Receipt,827,PO00101,On Time"
"REC000505,2025-01-04,H006,MED081,B703291,Receipt,1326,PO00101,On Time"
"REC000506,2025-01-07,H006,MED003,B550542,Receipt,1494,PO00102,On Time"
"REC000507,2025-01-07,H006,MED009,B557382,Receipt,1417,PO00102,On Time"
"REC000508,2025-01-07,H006,MED010,B620498,Receipt,543,PO00102,On Time"
"REC000509,2025-01-07,H006,MED083,B752667,Receipt,1292,PO00102,On Time"
"REC000510,2025-01-04,H006,MED004,B897232,Receipt,1306,PO00103,On Time"
"REC000511,2025-01-04,H006,MED007,B642777,Receipt,537,PO00103,On Time"
"REC000512,2025-01-04,H006,MED061,B216656,Receipt,1476,PO00103,On Time"
"REC000513,2025-01-04,H006,MED068,B266892,Receipt,981,PO00103,On Time"
"REC000514,2025-01-04,H006,MED082,B115434,Receipt,1301,PO00103,On Time"
"REC000515,2025-01-05,H006,MED005,B688158,Receipt,891,PO00104,On Time"
"REC000516,2025-01-05,H006,MED063,B476742,Receipt,1202,PO00104,On Time"
"REC000517,2025-01-05,H006,MED067,B967780,Receipt,800,PO00104,On Time"
"REC000518,2025-01-05,H006,MED085,B345404,Receipt,1403,PO00104,On Time"
"REC000519,2025-01-05,H006,MED088,B839180,Receipt,1184,PO00104,On Time"
"REC000520,2025-01-05,H006,MED006,B720756,Receipt,840,PO00105,On Time"
"REC000521,2025-01-05,H006,MED008,B375709,Receipt,921,PO00105,On Time"
"REC000522,2025-01-05,H006,MED066,B303196,Receipt,983,PO00105,On Time"
"REC000523,2025-01-05,H006,MED069,B539953,Receipt,600,PO00105,On Time"
"REC000524,2025-01-05,H006,MED090,B303199,Receipt,966,PO00105,On Time"
"REC000525,2025-02-04,H006,MED011,B962371,Receipt,1060,PO00106,On Time"
"REC000526,2025-02-04,H006,MED028,B394746,Receipt,804,PO00106,On Time"
"REC000527,2025-02-04,H006,MED053,B964434,Receipt,518,PO00106,On Time"
"REC000528,2025-02-04,H006,MED057,B474226,Receipt,1052,PO00106,On Time"
"REC000529,2025-02-04,H006,MED059,B982487,Receipt,659,PO00106,On Time"
"REC000530,2025-02-04,H006,MED075,B986364,Receipt,1296,PO00106,On Time"
"REC000531,2025-01-28,H006,MED012,B271918,Receipt,672,PO00107,On Time"
"REC000532,2025-01-28,H006,MED021,B395138,Receipt,1037,PO00107,On Time"
"REC000533,2025-01-28,H006,MED024,B887019,Receipt,867,PO00107,On Time"
"REC000534,2025-01-28,H006,MED035,B909178,Receipt,791,PO00107,On Time"
"REC000535,2025-01-28,H006,MED044,B225149,Receipt,630,PO00107,On Time"
"REC000536,2025-01-28,H006,MED072,B972552,Receipt,1443,PO00107,On Time"
"REC000537,2025-01-28,H006,MED076,B349768,Receipt,958,PO00107,On Time"
"REC000538,2025-01-28,H006,MED079,B572501,Receipt,544,PO00107,On Time"
"REC000539,2025-01-28,H006,MED100,B967964,Receipt,1084,PO00107,On Time"
"REC000540,2025-02-01,H006,MED013,B180257,Receipt,1220,PO00108,On Time"
"REC000541,2025-02-01,H006,MED038,B346183,Receipt,826,PO00108,On Time"
"REC000542,2025-02-01,H006,MED054,B655083,Receipt,870,PO00108,On Time"
"REC000543,2025-02-01,H006,MED099,B624426,Receipt,514,PO00108,On Time"
"REC000544,2025-01-25,H006,MED014,B310545,Receipt,1243,PO00109,On Time"
"REC000545,2025-01-25,H006,MED029,B305735,Receipt,884,PO00109,On Time"
"REC000546,2025-01-25,H006,MED032,B212782,Receipt,1397,PO00109,On Time"
"REC000547,2025-01-25,H006,MED036,B757957,Receipt,1106,PO00109,On Time"
"REC000548,2025-01-25,H006,MED039,B615693,Receipt,635,PO00109,On Time"
"REC000549,2025-01-25,H006,MED043,B408877,Receipt,799,PO00109,On Time"
"REC000550,2025-01-25,H006,MED046,B385711,Receipt,520,PO00109,On Time"
"REC000551,2025-01-25,H006,MED049,B971868,Receipt,547,PO00109,On Time"
"REC000552,2025-01-25,H006,MED060,B849971,Receipt,816,PO00109,On Time"
"REC000553,2025-01-25,H006,MED071,B537625,Receipt,805,PO00109,On Time"
"REC000554,2025-01-25,H006,MED077,B953966,Receipt,1165,PO00109,On Time"
"REC000555,2025-01-25,H006,MED091,B215598,Receipt,543,PO00109,On Time"
"REC000556,2025-01-25,H006,MED097,B150098,Receipt,618,PO00109,On Time"
"REC000557,2025-02-03,H006,MED015,B919812,Receipt,1393,PO00110,On Time"
"REC000558,2025-02-03,H006,MED018,B613012,Receipt,849,PO00110,On Time"
"REC000559,2025-02-03,H006,MED040,B803814,Receipt,669,PO00110,On Time"
"REC000560,2025-02-03,H006,MED056,B626549,Receipt,933,PO00110,On Time"
"REC000561,2025-02-03,H006,MED092,B253124,Receipt,815,PO00110,On Time"
"REC000562,2025-01-23,H006,MED016,B139901,Receipt,1231,PO00111,On Time"
"REC000563,2025-01-23,H006,MED023,B257547,Receipt,751,PO00111,On Time"
"REC000564,2025-01-23,H006,MED033,B410925,Receipt,571,PO00111,On Time"
"REC000565,2025-01-23,H006,MED041,B216219,Receipt,1336,PO00111,On Time"
"REC000566,2025-01-23,H006,MED047,B285378,Receipt,728,PO00111,On Time"
"REC000567,2025-01-23,H006,MED055,B897622,Receipt,1311,PO00111,On Time"
"REC000568,2025-01-23,H006,MED096,B233004,Receipt,1396,PO00111,On Time"
"REC000569,2025-02-11,H006,MED017,B687275,Receipt,622,PO00112,On Time"
"REC000570,2025-02-11,H006,MED019,B298137,Receipt,1472,PO00112,On Time"
"REC000571,2025-02-11,H006,MED022,B262002,Receipt,1447,PO00112,On Time"
"REC000572,2025-02-11,H006,MED026,B276168,Receipt,1157,PO00112,On Time"
"REC000573,2025-02-11,H006,MED037,B802098,Receipt,762,PO00112,On Time"
"REC000574,2025-02-11,H006,MED051,B433997,Receipt,805,PO00112,On Time"
"REC000575,2025-01-25,H006,MED020,B339968,Receipt,1040,PO00113,Delayed"
"REC000576,2025-01-25,H006,MED027,B439119,Receipt,608,PO00113,Delayed"
"REC000577,2025-01-25,H006,MED030,B138547,Receipt,832,PO00113,Delayed"
"REC000578,2025-01-25,H006,MED031,B356190,Receipt,742,PO00113,Delayed"
"REC000579,2025-01-25,H006,MED074,B801979,Receipt,1442,PO00113,Delayed"
"REC000580,2025-01-24,H006,MED025,B191353,Receipt,690,PO00114,Delayed"
"REC000581,2025-01-24,H006,MED034,B915948,Receipt,964,PO00114,Delayed"
"REC000582,2025-01-24,H006,MED042,B524871,Receipt,1471,PO00114,Delayed"
"REC000583,2025-01-24,H006,MED050,B582604,Receipt,931,PO00114,Delayed"
"REC000584,2025-01-24,H006,MED058,B561552,Receipt,1494,PO00114,Delayed"
"REC000585,2025-01-24,H006,MED094,B906970,Receipt,1278,PO00114,Delayed"
"REC000586,2025-01-24,H006,MED095,B336527,Receipt,877,PO00114,Delayed"
"REC000587,2025-01-22,H006,MED045,B376993,Receipt,1271,PO00115,Delayed"
"REC000588,2025-01-22,H006,MED048,B805860,Receipt,1500,PO00115,Delayed"
"REC000589,2025-01-22,H006,MED073,B961069,Receipt,1371,PO00115,Delayed"
"REC000590,2025-01-22,H006,MED080,B792148,Receipt,1391,PO00115,Delayed"
"REC000591,2025-01-22,H006,MED093,B785763,Receipt,802,PO00115,Delayed"
"REC000592,2025-01-24,H006,MED052,B188668,Receipt,1144,PO00116,Delayed"
"REC000593,2025-01-24,H006,MED078,B336440,Receipt,797,PO00116,Delayed"
"REC000594,2025-01-24,H006,MED098,B825753,Receipt,1406,PO00116,Delayed"
"REC000595,2025-01-04,H006,MED062,B282024,Receipt,1118,PO00117,On Time"
"REC000596,2025-01-04,H006,MED065,B947467,Receipt,1010,PO00117,On Time"
"REC000597,2025-01-04,H006,MED064,B855181,Receipt,676,PO00118,On Time"
"REC000598,2025-01-04,H006,MED070,B658830,Receipt,1449,PO00118,On Time"
"REC000599,2025-01-04,H006,MED086,B278570,Receipt,1180,PO00118,On Time"
"REC000600,2025-01-08,H006,MED084,B532548,Receipt,981,PO00119,On Time"
"REC000601,2025-01-07,H007,MED001,B971522,Receipt,674,PO00120,On Time"
"REC000602,2025-01-07,H007,MED005,B191088,Receipt,962,PO00120,On Time"
"REC000603,2025-01-07,H007,MED007,B195071,Receipt,1155,PO00120,On Time"
"REC000604,2025-01-05,H007,MED002,B702276,Receipt,1195,PO00121,On Time"
"REC000605,2025-01-05,H007,MED004,B912853,Receipt,1436,PO00121,On Time"
"REC000606,2025-01-05,H007,MED008,B521280,Receipt,960,PO00121,On Time"
"REC000607,2025-01-05,H007,MED063,B549763,Receipt,712,PO00121,On Time"
"REC000608,2025-01-04,H007,MED003,B921860,Receipt,701,PO00122,On Time"
"REC000609,2025-01-04,H007,MED067,B862371,Receipt,942,PO00122,On Time"
"REC000610,2025-01-04,H007,MED081,B128328,Receipt,1071,PO00122,On Time"
"REC000611,2025-01-04,H007,MED083,B950193,Receipt,1436,PO00122,On Time"
"REC000612,2025-01-04,H007,MED086,B316204,Receipt,638,PO00122,On Time"
"REC000613,2025-01-04,H007,MED087,B514758,Receipt,605,PO00122,On Time"
"REC000614,2025-01-04,H007,MED090,B687515,Receipt,974,PO00122,On Time"
"REC000615,2025-01-05,H007,MED006,B591024,Receipt,1094,PO00123,Delayed"
"REC000616,2025-01-05,H007,MED064,B914038,Receipt,1291,PO00123,Delayed"
"REC000617,2025-01-05,H007,MED082,B697690,Receipt,1250,PO00123,Delayed"
"REC000618,2025-01-05,H007,MED084,B228389,Receipt,911,PO00123,Delayed"
"REC000619,2025-01-05,H007,MED085,B521217,Receipt,530,PO00123,Delayed"
"REC000620,2025-01-05,H007,MED088,B599797,Receipt,1300,PO00123,Delayed"
