"ConsumptionID,Date,HospitalID,ProductID,QuantityConsumed"
"CON000606,2025-01-01,H007,MED006,34"
"CON000607,2025-01-01,H007,MED007,25"
"CON000608,2025-01-01,H007,MED008,29"
"CON000609,2025-01-01,H007,MED009,17"
"CON000610,2025-01-01,H007,MED010,24"
"CON000611,2025-01-01,H007,MED011,29"
"CON000612,2025-01-01,H007,MED012,28"
"CON000613,2025-01-01,H007,MED013,33"
"CON000614,2025-01-01,H007,MED014,28"
"CON000615,2025-01-01,H007,MED015,26"
"CON000616,2025-01-01,H007,MED016,35"
"CON000617,2025-01-01,H007,MED017,32"
"CON000618,2025-01-01,H007,MED018,30"
"CON000619,2025-01-01,H007,MED019,18"
"CON000620,2025-01-01,H007,MED020,15"
"CON000621,2025-01-01,H007,MED021,4"
"CON000622,2025-01-01,H007,MED022,5"
"CON000623,2025-01-01,H007,MED023,2"
"CON000624,2025-01-01,H007,MED024,34"
"CON000625,2025-01-01,H007,MED025,6"
"CON000626,2025-01-01,H007,MED026,14"
"CON000627,2025-01-01,H007,MED027,5"
"CON000628,2025-01-01,H007,MED028,13"
"CON000629,2025-01-01,H007,MED029,13"
"CON000630,2025-01-01,H007,MED030,8"
"CON000631,2025-01-01,H007,MED031,12"
"CON000632,2025-01-01,H007,MED032,6"
"CON000633,2025-01-01,H007,MED033,12"
"CON000634,2025-01-01,H007,MED034,11"
"CON000635,2025-01-01,H007,MED035,5"
"CON000636,2025-01-01,H007,MED036,10"
"CON000637,2025-01-01,H007,MED037,9"
"CON000638,2025-01-01,H007,MED038,13"
"CON000639,2025-01-01,H007,MED039,8"
"CON000640,2025-01-01,H007,MED040,11"
"CON000641,2025-01-01,H007,MED041,11"
"CON000642,2025-01-01,H007,MED042,5"
"CON000643,2025-01-01,H007,MED043,7"
"CON000644,2025-01-01,H007,MED044,15"
"CON000645,2025-01-01,H007,MED045,12"
"CON000646,2025-01-01,H007,MED046,7"
"CON000647,2025-01-01,H007,MED047,7"
"CON000648,2025-01-01,H007,MED048,6"
"CON000649,2025-01-01,H007,MED049,8"
"CON000650,2025-01-01,H007,MED050,12"
"CON000651,2025-01-01,H007,MED051,6"
"CON000652,2025-01-01,H007,MED052,15"
"CON000653,2025-01-01,H007,MED053,7"
"CON000654,2025-01-01,H007,MED054,8"
"CON000655,2025-01-01,H007,MED055,13"
"CON000656,2025-01-01,H007,MED056,8"
"CON000657,2025-01-01,H007,MED057,9"
"CON000658,2025-01-01,H007,MED058,13"
"CON000659,2025-01-01,H007,MED059,9"
"CON000660,2025-01-01,H007,MED060,9"
"CON000661,2025-01-01,H007,MED061,33"
"CON000662,2025-01-01,H007,MED062,28"
"CON000663,2025-01-01,H007,MED063,23"
"CON000664,2025-01-01,H007,MED064,28"
"CON000665,2025-01-01,H007,MED065,28"
"CON000666,2025-01-01,H007,MED066,18"
"CON000667,2025-01-01,H007,MED067,21"
"CON000668,2025-01-01,H007,MED068,23"
"CON000669,2025-01-01,H007,MED069,16"
"CON000670,2025-01-01,H007,MED070,24"
"CON000671,2025-01-01,H007,MED071,2"
"CON000672,2025-01-01,H007,MED072,1"
"CON000673,2025-01-01,H007,MED073,2"
"CON000674,2025-01-01,H007,MED074,4"
"CON000675,2025-01-01,H007,MED075,5"
"CON000676,2025-01-01,H007,MED076,3"
"CON000677,2025-01-01,H007,MED077,1"
"CON000678,2025-01-01,H007,MED078,2"
"CON000679,2025-01-01,H007,MED079,2"
"CON000680,2025-01-01,H007,MED080,5"
"CON000681,2025-01-01,H007,MED081,8"
"CON000682,2025-01-01,H007,MED082,7"
"CON000683,2025-01-01,H007,MED083,12"
"CON000684,2025-01-01,H007,MED084,15"
"CON000685,2025-01-01,H007,MED085,14"
"CON000686,2025-01-01,H007,MED086,9"
"CON000687,2025-01-01,H007,MED087,9"
"CON000688,2025-01-01,H007,MED088,12"
"CON000689,2025-01-01,H007,MED089,15"
"CON000690,2025-01-01,H007,MED090,8"
"CON000691,2025-01-01,H007,MED091,6"
"CON000692,2025-01-01,H007,MED092,1"
"CON000693,2025-01-01,H007,MED093,1"
"CON000694,2025-01-01,H007,MED094,4"
"CON000695,2025-01-01,H007,MED095,6"
"CON000696,2025-01-01,H007,MED096,6"
"CON000697,2025-01-01,H007,MED097,1"
"CON000698,2025-01-01,H007,MED098,1"
"CON000699,2025-01-01,H007,MED099,2"
"CON000700,2025-01-01,H007,MED100,2"
"CON000701,2025-01-01,H008,MED001,35"
"CON000702,2025-01-01,H008,MED002,20"
"CON000703,2025-01-01,H008,MED003,18"
"CON000704,2025-01-01,H008,MED004,30"
"CON000705,2025-01-01,H008,MED005,19"
"CON000706,2025-01-01,H008,MED006,23"
"CON000707,2025-01-01,H008,MED007,25"
"CON000708,2025-01-01,H008,MED008,21"
"CON000709,2025-01-01,H008,MED009,26"
"CON000710,2025-01-01,H008,MED010,17"
"CON000711,2025-01-01,H008,MED011,20"
"CON000712,2025-01-01,H008,MED012,21"
"CON000713,2025-01-01,H008,MED013,18"
"CON000714,2025-01-01,H008,MED014,32"
"CON000715,2025-01-01,H008,MED015,29"
"CON000716,2025-01-01,H008,MED016,26"
"CON000717,2025-01-01,H008,MED017,15"
"CON000718,2025-01-01,H008,MED018,15"
"CON000719,2025-01-01,H008,MED019,20"
"CON000720,2025-01-01,H008,MED020,22"
"CON000721,2025-01-01,H008,MED021,1"
"CON000722,2025-01-01,H008,MED022,5"
"CON000723,2025-01-01,H008,MED023,3"
"CON000724,2025-01-01,H008,MED024,17"
"CON000725,2025-01-01,H008,MED025,4"
"CON000726,2025-01-01,H008,MED026,6"
"CON000727,2025-01-01,H008,MED027,15"
"CON000728,2025-01-01,H008,MED028,9"
"CON000729,2025-01-01,H008,MED029,12"
"CON000730,2025-01-01,H008,MED030,5"
"CON000731,2025-01-01,H008,MED031,15"
"CON000732,2025-01-01,H008,MED032,6"
"CON000733,2025-01-01,H008,MED033,10"
"CON000734,2025-01-01,H008,MED034,8"
"CON000735,2025-01-01,H008,MED035,14"
"CON000736,2025-01-01,H008,MED036,12"
"CON000737,2025-01-01,H008,MED037,14"
"CON000738,2025-01-01,H008,MED038,15"
"CON000739,2025-01-01,H008,MED039,11"
"CON000740,2025-01-01,H008,MED040,7"
"CON000741,2025-01-01,H008,MED041,13"
"CON000742,2025-01-01,H008,MED042,7"
"CON000743,2025-01-01,H008,MED043,8"
"CON000744,2025-01-01,H008,MED044,8"
"CON000745,2025-01-01,H008,MED045,14"
"CON000746,2025-01-01,H008,MED046,6"
"CON000747,2025-01-01,H008,MED047,10"
"CON000748,2025-01-01,H008,MED048,11"
"CON000749,2025-01-01,H008,MED049,10"
"CON000750,2025-01-01,H008,MED050,5"
"CON000751,2025-01-01,H008,MED051,11"
"CON000752,2025-01-01,H008,MED052,6"
"CON000753,2025-01-01,H008,MED053,6"
"CON000754,2025-01-01,H008,MED054,13"
"CON000755,2025-01-01,H008,MED055,11"
"CON000756,2025-01-01,H008,MED056,9"
"CON000757,2025-01-01,H008,MED057,14"
"CON000758,2025-01-01,H008,MED058,5"
"CON000759,2025-01-01,H008,MED059,8"
"CON000760,2025-01-01,H008,MED060,15"
"CON000761,2025-01-01,H008,MED061,16"
"CON000762,2025-01-01,H008,MED062,32"
"CON000763,2025-01-01,H008,MED063,25"
"CON000764,2025-01-01,H008,MED064,25"
"CON000765,2025-01-01,H008,MED065,25"
"CON000766,2025-01-01,H008,MED066,32"
"CON000767,2025-01-01,H008,MED067,20"
"CON000768,2025-01-01,H008,MED068,32"
"CON000769,2025-01-01,H008,MED069,29"
"CON000770,2025-01-01,H008,MED070,26"
"CON000771,2025-01-01,H008,MED071,3"
"CON000772,2025-01-01,H008,MED072,4"
"CON000773,2025-01-01,H008,MED073,3"
"CON000774,2025-01-01,H008,MED074,2"
"CON000775,2025-01-01,H008,MED075,6"
"CON000776,2025-01-01,H008,MED076,6"
"CON000777,2025-01-01,H008,MED077,6"
"CON000778,2025-01-01,H008,MED078,4"
"CON000779,2025-01-01,H008,MED079,3"
"CON000780,2025-01-01,H008,MED080,1"
"CON000781,2025-01-01,H008,MED081,8"
"CON000782,2025-01-01,H008,MED082,14"
"CON000783,2025-01-01,H008,MED083,14"
"CON000784,2025-01-01,H008,MED084,10"
"CON000785,2025-01-01,H008,MED085,9"
"CON000786,2025-01-01,H008,MED086,9"
"CON000787,2025-01-01,H008,MED087,12"
"CON000788,2025-01-01,H008,MED088,13"
"CON000789,2025-01-01,H008,MED089,14"
"CON000790,2025-01-01,H008,MED090,8"
"CON000791,2025-01-01,H008,MED091,4"
"CON000792,2025-01-01,H008,MED092,5"
"CON000793,2025-01-01,H008,MED093,3"
"CON000794,2025-01-01,H008,MED094,1"
"CON000795,2025-01-01,H008,MED095,4"
"CON000796,2025-01-01,H008,MED096,6"
"CON000797,2025-01-01,H008,MED097,2"
"CON000798,2025-01-01,H008,MED098,4"
"CON000799,2025-01-01,H008,MED099,6"
"CON000800,2025-01-01,H008,MED100,3"
"CON000801,2025-01-01,H009,MED001,34"
"CON000802,2025-01-01,H009,MED002,27"
"CON000803,2025-01-01,H009,MED003,23"
"CON000804,2025-01-01,H009,MED004,34"
"CON000805,2025-01-01,H009,MED005,30"
"CON000806,2025-01-01,H009,MED006,17"
"CON000807,2025-01-01,H009,MED007,31"
"CON000808,2025-01-01,H009,MED008,30"
"CON000809,2025-01-01,H009,MED009,28"
"CON000810,2025-01-01,H009,MED010,24"
"CON000811,2025-01-01,H009,MED011,30"
"CON000812,2025-01-01,H009,MED012,31"
"CON000813,2025-01-01,H009,MED013,20"
"CON000814,2025-01-01,H009,MED014,30"
"CON000815,2025-01-01,H009,MED015,27"
"CON000816,2025-01-01,H009,MED016,31"
"CON000817,2025-01-01,H009,MED017,32"
"CON000818,2025-01-01,H009,MED018,34"
"CON000819,2025-01-01,H009,MED019,22"
"CON000820,2025-01-01,H009,MED020,33"
"CON000821,2025-01-01,H009,MED021,6"
"CON000822,2025-01-01,H009,MED022,4"
"CON000823,2025-01-01,H009,MED023,6"
"CON000824,2025-01-01,H009,MED024,22"
"CON000825,2025-01-01,H009,MED025,3"
"CON000826,2025-01-01,H009,MED026,6"
"CON000827,2025-01-01,H009,MED027,7"
"CON000828,2025-01-01,H009,MED028,11"
"CON000829,2025-01-01,H009,MED029,10"
"CON000830,2025-01-01,H009,MED030,13"
"CON000831,2025-01-01,H009,MED031,10"
"CON000832,2025-01-01,H009,MED032,15"
"CON000833,2025-01-01,H009,MED033,5"
"CON000834,2025-01-01,H009,MED034,11"
"CON000835,2025-01-01,H009,MED035,6"
"CON000836,2025-01-01,H009,MED036,11"
"CON000837,2025-01-01,H009,MED037,6"
"CON000838,2025-01-01,H009,MED038,9"
"CON000839,2025-01-01,H009,MED039,8"
"CON000840,2025-01-01,H009,MED040,15"
"CON000841,2025-01-01,H009,MED041,14"
"CON000842,2025-01-01,H009,MED042,6"
"CON000843,2025-01-01,H009,MED043,6"
"CON000844,2025-01-01,H009,MED044,6"
"CON000845,2025-01-01,H009,MED045,5"
"CON000846,2025-01-01,H009,MED046,5"
"CON000847,2025-01-01,H009,MED047,6"
"CON000848,2025-01-01,H009,MED048,6"
"CON000849,2025-01-01,H009,MED049,12"
"CON000850,2025-01-01,H009,MED050,8"
"CON000851,2025-01-01,H009,MED051,9"
"CON000852,2025-01-01,H009,MED052,8"
"CON000853,2025-01-01,H009,MED053,10"
"CON000854,2025-01-01,H009,MED054,6"
"CON000855,2025-01-01,H009,MED055,6"
"CON000856,2025-01-01,H009,MED056,6"
"CON000857,2025-01-01,H009,MED057,12"
"CON000858,2025-01-01,H009,MED058,11"
"CON000859,2025-01-01,H009,MED059,8"
"CON000860,2025-01-01,H009,MED060,13"
"CON000861,2025-01-01,H009,MED061,32"
"CON000862,2025-01-01,H009,MED062,15"
"CON000863,2025-01-01,H009,MED063,33"
"CON000864,2025-01-01,H009,MED064,32"
"CON000865,2025-01-01,H009,MED065,17"
"CON000866,2025-01-01,H009,MED066,16"
"CON000867,2025-01-01,H009,MED067,19"
"CON000868,2025-01-01,H009,MED068,34"
"CON000869,2025-01-01,H009,MED069,29"
"CON000870,2025-01-01,H009,MED070,29"
"CON000871,2025-01-01,H009,MED071,2"
"CON000872,2025-01-01,H009,MED072,2"
"CON000873,2025-01-01,H009,MED073,3"
"CON000874,2025-01-01,H009,MED074,4"
"CON000875,2025-01-01,H009,MED075,2"
"CON000876,2025-01-01,H009,MED076,3"
"CON000877,2025-01-01,H009,MED077,6"
"CON000878,2025-01-01,H009,MED078,2"
"CON000879,2025-01-01,H009,MED079,1"
"CON000880,2025-01-01,H009,MED080,3"
"CON000881,2025-01-01,H009,MED081,10"
"CON000882,2025-01-01,H009,MED082,5"
"CON000883,2025-01-01,H009,MED083,6"
"CON000884,2025-01-01,H009,MED084,12"
"CON000885,2025-01-01,H009,MED085,12"
"CON000886,2025-01-01,H009,MED086,8"
"CON000887,2025-01-01,H009,MED087,8"
"CON000888,2025-01-01,H009,MED088,10"
"CON000889,2025-01-01,H009,MED089,13"
"CON000890,2025-01-01,H009,MED090,5"
"CON000891,2025-01-01,H009,MED091,5"
"CON000892,2025-01-01,H009,MED092,2"
"CON000893,2025-01-01,H009,MED093,3"
"CON000894,2025-01-01,H009,MED094,1"
"CON000895,2025-01-01,H009,MED095,4"
"CON000896,2025-01-01,H009,MED096,5"
"CON000897,2025-01-01,H009,MED097,3"
"CON000898,2025-01-01,H009,MED098,4"
"CON000899,2025-01-01,H009,MED099,1"
"CON000900,2025-01-01,H009,MED100,6"
"CON000901,2025-01-01,H010,MED001,15"
"CON000902,2025-01-01,H010,MED002,21"
"CON000903,2025-01-01,H010,MED003,31"
"CON000904,2025-01-01,H010,MED004,21"
"CON000905,2025-01-01,H010,MED005,21"
"CON000906,2025-01-01,H010,MED006,25"
"CON000907,2025-01-01,H010,MED007,20"
"CON000908,2025-01-01,H010,MED008,32"
"CON000909,2025-01-01,H010,MED009,25"
"CON000910,2025-01-01,H010,MED010,24"
"CON000911,2025-01-01,H010,MED011,32"
"CON000912,2025-01-01,H010,MED012,19"
"CON000913,2025-01-01,H010,MED013,28"
"CON000914,2025-01-01,H010,MED014,15"
"CON000915,2025-01-01,H010,MED015,30"
"CON000916,2025-01-01,H010,MED016,29"
"CON000917,2025-01-01,H010,MED017,26"
"CON000918,2025-01-01,H010,MED018,28"
"CON000919,2025-01-01,H010,MED019,28"
"CON000920,2025-01-01,H010,MED020,22"
"CON000921,2025-01-01,H010,MED021,1"
"CON000922,2025-01-01,H010,MED022,4"
"CON000923,2025-01-01,H010,MED023,4"
"CON000924,2025-01-01,H010,MED024,28"
"CON000925,2025-01-01,H010,MED025,4"
"CON000926,2025-01-01,H010,MED026,12"
"CON000927,2025-01-01,H010,MED027,13"
"CON000928,2025-01-01,H010,MED028,14"
"CON000929,2025-01-01,H010,MED029,8"
"CON000930,2025-01-01,H010,MED030,14"
"CON000931,2025-01-01,H010,MED031,12"
"CON000932,2025-01-01,H010,MED032,15"
"CON000933,2025-01-01,H010,MED033,8"
"CON000934,2025-01-01,H010,MED034,8"
"CON000935,2025-01-01,H010,MED035,11"
"CON000936,2025-01-01,H010,MED036,7"
"CON000937,2025-01-01,H010,MED037,13"
"CON000938,2025-01-01,H010,MED038,13"
"CON000939,2025-01-01,H010,MED039,8"
"CON000940,2025-01-01,H010,MED040,10"
"CON000941,2025-01-01,H010,MED041,6"
"CON000942,2025-01-01,H010,MED042,13"
"CON000943,2025-01-01,H010,MED043,8"
"CON000944,2025-01-01,H010,MED044,7"
"CON000945,2025-01-01,H010,MED045,9"
"CON000946,2025-01-01,H010,MED046,15"
"CON000947,2025-01-01,H010,MED047,9"
"CON000948,2025-01-01,H010,MED048,12"
"CON000949,2025-01-01,H010,MED049,7"
"CON000950,2025-01-01,H010,MED050,5"
"CON000951,2025-01-01,H010,MED051,7"
"CON000952,2025-01-01,H010,MED052,12"
"CON000953,2025-01-01,H010,MED053,13"
"CON000954,2025-01-01,H010,MED054,6"
"CON000955,2025-01-01,H010,MED055,7"
"CON000956,2025-01-01,H010,MED056,14"
"CON000957,2025-01-01,H010,MED057,12"
"CON000958,2025-01-01,H010,MED058,9"
"CON000959,2025-01-01,H010,MED059,15"
"CON000960,2025-01-01,H010,MED060,7"
"CON000961,2025-01-01,H010,MED061,35"
"CON000962,2025-01-01,H010,MED062,34"
"CON000963,2025-01-01,H010,MED063,35"
"CON000964,2025-01-01,H010,MED064,34"
"CON000965,2025-01-01,H010,MED065,30"
"CON000966,2025-01-01,H010,MED066,28"
"CON000967,2025-01-01,H010,MED067,21"
"CON000968,2025-01-01,H010,MED068,25"
"CON000969,2025-01-01,H010,MED069,16"
"CON000970,2025-01-01,H010,MED070,17"
"CON000971,2025-01-01,H010,MED071,1"
"CON000972,2025-01-01,H010,MED072,5"
"CON000973,2025-01-01,H010,MED073,6"
"CON000974,2025-01-01,H010,MED074,1"
"CON000975,2025-01-01,H010,MED075,5"
"CON000976,2025-01-01,H010,MED076,3"
"CON000977,2025-01-01,H010,MED077,1"
"CON000978,2025-01-01,H010,MED078,1"
"CON000979,2025-01-01,H010,MED079,1"
"CON000980,2025-01-01,H010,MED080,4"
"CON000981,2025-01-01,H010,MED081,14"
"CON000982,2025-01-01,H010,MED082,11"
"CON000983,2025-01-01,H010,MED083,15"
"CON000984,2025-01-01,H010,MED084,8"
"CON000985,2025-01-01,H010,MED085,15"
"CON000986,2025-01-01,H010,MED086,13"
"CON000987,2025-01-01,H010,MED087,11"
"CON000988,2025-01-01,H010,MED088,6"
"CON000989,2025-01-01,H010,MED089,9"
"CON000990,2025-01-01,H010,MED090,5"
"CON000991,2025-01-01,H010,MED091,2"
"CON000992,2025-01-01,H010,MED092,6"
"CON000993,2025-01-01,H010,MED093,3"
"CON000994,2025-01-01,H010,MED094,1"
"CON000995,2025-01-01,H010,MED095,4"
"CON000996,2025-01-01,H010,MED096,3"
"CON000997,2025-01-01,H010,MED097,6"
"CON000998,2025-01-01,H010,MED098,1"
"CON000999,2025-01-01,H010,MED099,3"
"CON001000,2025-01-01,H010,MED100,2"
"CON001001,2025-01-02,H001,MED001,25"
"CON001002,2025-01-02,H001,MED002,21"
"CON001003,2025-01-02,H001,MED003,24"
"CON001004,2025-01-02,H001,MED004,27"
"CON001005,2025-01-02,H001,MED005,29"
"CON001006,2025-01-02,H001,MED006,23"
"CON001007,2025-01-02,H001,MED007,29"
"CON001008,2025-01-02,H001,MED008,21"
"CON001009,2025-01-02,H001,MED009,32"
"CON001010,2025-01-02,H001,MED010,31"
"CON001011,2025-01-02,H001,MED011,22"
"CON001012,2025-01-02,H001,MED012,24"
"CON001013,2025-01-02,H001,MED013,18"
"CON001014,2025-01-02,H001,MED014,22"
"CON001015,2025-01-02,H001,MED015,16"
"CON001016,2025-01-02,H001,MED016,28"
"CON001017,2025-01-02,H001,MED017,33"
"CON001018,2025-01-02,H001,MED018,27"
"CON001019,2025-01-02,H001,MED019,29"
"CON001020,2025-01-02,H001,MED020,28"
"CON001021,2025-01-02,H001,MED021,5"
"CON001022,2025-01-02,H001,MED022,1"
"CON001023,2025-01-02,H001,MED023,5"
"CON001024,2025-01-02,H001,MED024,23"
"CON001025,2025-01-02,H001,MED025,5"
"CON001026,2025-01-02,H001,MED026,6"
"CON001027,2025-01-02,H001,MED027,8"
"CON001028,2025-01-02,H001,MED028,13"
"CON001029,2025-01-02,H001,MED029,11"
"CON001030,2025-01-02,H001,MED030,5"
"CON001031,2025-01-02,H001,MED031,5"
"CON001032,2025-01-02,H001,MED032,8"
"CON001033,2025-01-02,H001,MED033,7"
"CON001034,2025-01-02,H001,MED034,9"
"CON001035,2025-01-02,H001,MED035,12"
"CON001036,2025-01-02,H001,MED036,5"
"CON001037,2025-01-02,H001,MED037,6"
"CON001038,2025-01-02,H001,MED038,6"
"CON001039,2025-01-02,H001,MED039,12"
"CON001040,2025-01-02,H001,MED040,5"
"CON001041,2025-01-02,H001,MED041,10"
"CON001042,2025-01-02,H001,MED042,7"
"CON001043,2025-01-02,H001,MED043,13"
"CON001044,2025-01-02,H001,MED044,5"
"CON001045,2025-01-02,H001,MED045,12"
"CON001046,2025-01-02,H001,MED046,6"
"CON001047,2025-01-02,H001,MED047,15"
"CON001048,2025-01-02,H001,MED048,6"
"CON001049,2025-01-02,H001,MED049,9"
"CON001050,2025-01-02,H001,MED050,8"
"CON001051,2025-01-02,H001,MED051,6"
"CON001052,2025-01-02,H001,MED052,10"
"CON001053,2025-01-02,H001,MED053,12"
"CON001054,2025-01-02,H001,MED054,8"
"CON001055,2025-01-02,H001,MED055,15"
"CON001056,2025-01-02,H001,MED056,6"
"CON001057,2025-01-02,H001,MED057,15"
"CON001058,2025-01-02,H001,MED058,13"
"CON001059,2025-01-02,H001,MED059,8"
"CON001060,2025-01-02,H001,MED060,10"
"CON001061,2025-01-02,H001,MED061,30"
"CON001062,2025-01-02,H001,MED062,28"
"CON001063,2025-01-02,H001,MED063,25"
"CON001064,2025-01-02,H001,MED064,16"
"CON001065,2025-01-02,H001,MED065,18"
"CON001066,2025-01-02,H001,MED066,33"
"CON001067,2025-01-02,H001,MED067,34"
"CON001068,2025-01-02,H001,MED068,31"
"CON001069,2025-01-02,H001,MED069,18"
"CON001070,2025-01-02,H001,MED070,18"
"CON001071,2025-01-02,H001,MED071,5"
"CON001072,2025-01-02,H001,MED072,6"
"CON001073,2025-01-02,H001,MED073,6"
"CON001074,2025-01-02,H001,MED074,5"
"CON001075,2025-01-02,H001,MED075,2"
"CON001076,2025-01-02,H001,MED076,2"
"CON001077,2025-01-02,H001,MED077,6"
"CON001078,2025-01-02,H001,MED078,1"
"CON001079,2025-01-02,H001,MED079,1"
"CON001080,2025-01-02,H001,MED080,3"
"CON001081,2025-01-02,H001,MED081,9"
"CON001082,2025-01-02,H001,MED082,9"
"CON001083,2025-01-02,H001,MED083,6"
"CON001084,2025-01-02,H001,MED084,13"
"CON001085,2025-01-02,H001,MED085,6"
"CON001086,2025-01-02,H001,MED086,10"
"CON001087,2025-01-02,H001,MED087,8"
"CON001088,2025-01-02,H001,MED088,15"
"CON001089,2025-01-02,H001,MED089,5"
"CON001090,2025-01-02,H001,MED090,13"
"CON001091,2025-01-02,H001,MED091,6"
"CON001092,2025-01-02,H001,MED092,5"
"CON001093,2025-01-02,H001,MED093,2"
"CON001094,2025-01-02,H001,MED094,4"
"CON001095,2025-01-02,H001,MED095,6"
"CON001096,2025-01-02,H001,MED096,6"
"CON001097,2025-01-02,H001,MED097,3"
"CON001098,2025-01-02,H001,MED098,2"
"CON001099,2025-01-02,H001,MED099,3"
"CON001100,2025-01-02,H001,MED100,4"
"CON001101,2025-01-02,H002,MED001,35"
"CON001102,2025-01-02,H002,MED002,34"
"CON001103,2025-01-02,H002,MED003,16"
"CON001104,2025-01-02,H002,MED004,29"
"CON001105,2025-01-02,H002,MED005,24"
"CON001106,2025-01-02,H002,MED006,28"
"CON001107,2025-01-02,H002,MED007,34"
"CON001108,2025-01-02,H002,MED008,16"
"CON001109,2025-01-02,H002,MED009,31"
"CON001110,2025-01-02,H002,MED010,29"
"CON001111,2025-01-02,H002,MED011,34"
"CON001112,2025-01-02,H002,MED012,24"
"CON001113,2025-01-02,H002,MED013,26"
"CON001114,2025-01-02,H002,MED014,32"
"CON001115,2025-01-02,H002,MED015,17"
"CON001116,2025-01-02,H002,MED016,28"
"CON001117,2025-01-02,H002,MED017,26"
"CON001118,2025-01-02,H002,MED018,16"
"CON001119,2025-01-02,H002,MED019,30"
"CON001120,2025-01-02,H002,MED020,32"
"CON001121,2025-01-02,H002,MED021,5"
"CON001122,2025-01-02,H002,MED022,1"
"CON001123,2025-01-02,H002,MED023,2"
"CON001124,2025-01-02,H002,MED024,16"
"CON001125,2025-01-02,H002,MED025,5"
"CON001126,2025-01-02,H002,MED026,13"
"CON001127,2025-01-02,H002,MED027,13"
"CON001128,2025-01-02,H002,MED028,7"
"CON001129,2025-01-02,H002,MED029,15"
"CON001130,2025-01-02,H002,MED030,6"
"CON001131,2025-01-02,H002,MED031,10"
"CON001132,2025-01-02,H002,MED032,9"
"CON001133,2025-01-02,H002,MED033,12"
"CON001134,2025-01-02,H002,MED034,8"
"CON001135,2025-01-02,H002,MED035,6"
"CON001136,2025-01-02,H002,MED036,6"
"CON001137,2025-01-02,H002,MED037,15"
"CON001138,2025-01-02,H002,MED038,14"
"CON001139,2025-01-02,H002,MED039,14"
"CON001140,2025-01-02,H002,MED040,14"
"CON001141,2025-01-02,H002,MED041,5"
"CON001142,2025-01-02,H002,MED042,14"
"CON001143,2025-01-02,H002,MED043,5"
"CON001144,2025-01-02,H002,MED044,14"
"CON001145,2025-01-02,H002,MED045,6"
"CON001146,2025-01-02,H002,MED046,11"
"CON001147,2025-01-02,H002,MED047,7"
"CON001148,2025-01-02,H002,MED048,12"
"CON001149,2025-01-02,H002,MED049,14"
"CON001150,2025-01-02,H002,MED050,14"
"CON001151,2025-01-02,H002,MED051,9"
"CON001152,2025-01-02,H002,MED052,5"
"CON001153,2025-01-02,H002,MED053,15"
"CON001154,2025-01-02,H002,MED054,7"
"CON001155,2025-01-02,H002,MED055,6"
"CON001156,2025-01-02,H002,MED056,9"
"CON001157,2025-01-02,H002,MED057,6"
"CON001158,2025-01-02,H002,MED058,7"
"CON001159,2025-01-02,H002,MED059,14"
"CON001160,2025-01-02,H002,MED060,15"
"CON001161,2025-01-02,H002,MED061,23"
"CON001162,2025-01-02,H002,MED062,31"
"CON001163,2025-01-02,H002,MED063,26"
"CON001164,2025-01-02,H002,MED064,21"
"CON001165,2025-01-02,H002,MED065,30"
"CON001166,2025-01-02,H002,MED066,32"
